STARTcounty,area,pla,agr_share_1831,NrGentry,mills,copyhold_count_1850,market_1600,mill,lMincome,lLStax_pc,perc_catholics_1800,ind_share_1831
BERKSHIRE,5.2133275000,CHILTON FOLIAT,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.9963641000,,
BERKSHIRE,17.9444760000,EAST GARSTON,0.7405063500,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,3.3829768000,0.0028612304,0.1392405000
BERKSHIRE,5.2948380000,SUNNINGWELL,0.8666666700,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.3851433000,0.0000000000,0.1000000000
BERKSHIRE,8.784390999999999,FAWLEY,0.9166666900,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.6744907000,0.0876288640,0.0666666700
BERKSHIRE,13.6676380000,CHADDLEWORTH,0.7090908900,3.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.1829438000,0.0000000000,0.1454545400
BERKSHIRE,8.2679005000,BRIGHTWALTON,0.7692307800,1.0000000000,0.0000000000,,,0.0000000000,3.4965076000,0.0000000000,0.0158371050,0.1623931700
BERKSHIRE,7.5974553750,FARNBOROUGH,0.7833333600,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.7841897000,0.0000000000,0.1333333400
BERKSHIRE,2.7974542500,CATMORE,0.8888889000,1.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0555555560
BERKSHIRE,8.4046650000,PEASEMORE,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.4162352000,,
BERKSHIRE,8.1130575000,BEEDON,0.9135802400,0.0000000000,0.0000000000,,,0.0000000000,3.5505748000,4.0271358000,0.0000000000,0.0617283960
BERKSHIRE,12.2671760000,WEST ILSLEY,0.6415094100,1.0000000000,0.0000000000,,,0.0000000000,2.1990747000,3.7992275000,0.0000000000,0.0943396240
BERKSHIRE,12.2893820000,EAST ILSLEY,0.5294117900,0.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2352941200
BERKSHIRE,15.1900930000,COMPTON,0.7961783400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.7322981000,0.0000000000,0.0891719760
BERKSHIRE,1.2230233750,KENNINGTON,,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.5804276000,,
BERKSHIRE,7.5601835000,ALDWORTH,0.9350649100,0.0000000000,0.0000000000,,,0.0000000000,0.6931471800,4.3880272000,0.0000000000,0.0000000000
BERKSHIRE,5.6906730000,MOULSFORD,0.6250000000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.4706581000,0.0000000000,0.1458333300
BERKSHIRE,14.7421530000,STREATLEY,0.7467532800,2.0000000000,0.0000000000,,,0.0000000000,1.6094379000,3.8278916000,0.0000000000,0.1558441500
BERKSHIRE,12.6966490000,BASILDON,0.6763005900,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,3.9702919000,0.0012820513,0.2138728400
BERKSHIRE,8.3657840000,ASHAMPSTEAD,0.8877551000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.3571022000,0.0086705200,0.1122449000
BERKSHIRE,5.6283755000,YATTENDON,0.6190476400,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,4.1457334000,0.0000000000,0.2539682700
BERKSHIRE,24.4456240000,HAMPSTEAD NORREYS,0.6833333400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.0366511000,0.0000000000,0.1166666700
BERKSHIRE,5.4236784453,SHOTTESBROOK,,0.0000000000,0.0000000000,,,0.0000000000,3.5534415000,3.4446826000,,
BERKSHIRE,14.3137220000,BINFIELD,0.6404109600,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.1714532000,0.0218340610,0.1609589000
BERKSHIRE,6.7478365000,CHIEVELEY,0.8333333100,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.6531289000,0.0000000000,0.1259259300
BERKSHIRE,6.0917060000,OARE,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,5.2456095000,CURRIDGE,,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.5835190000,,
BERKSHIRE,3.5157987500,SNELSMORE,,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,8.616332999999999,WINTERBOURNE,0.5795454400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.8281581000,0.0000000000,0.1590909100
BERKSHIRE,7.1799110000,LECKHAMPSTEAD,0.7183908200,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.5296626000,0.0000000000,0.0977011470
BERKSHIRE,11.3580010000,BOXFORD,0.6257668700,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.4179394000,0.0000000000,0.1717791400
BERKSHIRE,20.9887760000,WELFORD,0.6654804300,2.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,3.3408253000,0.0000000000,0.1601423500
BERKSHIRE,4.3083120000,EAST SHEFFORD,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.2708356000,,
BERKSHIRE,9.066262999999999,WEST SHEFFORD,0.6944444200,0.0000000000,0.0000000000,,,0.0000000000,3.5505748000,4.2098708000,0.0431309900,0.1875000000
BERKSHIRE,2.5725217500,HUNGERFORD,0.2285714300,3.0000000000,0.0000000000,,,0.0000000000,0.1541506800,0.0000000000,0.0000000000,0.1714285800
BERKSHIRE,10.6080500000,RADLEY,0.8000000100,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.4337559000,0.0000000000,0.0333333350
BERKSHIRE,0.8640970938,ST HELEN,0.1009933800,0.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.0000000000,4.5933042000,0.0000000000,0.4312914000
BERKSHIRE,5.6993855000,"EDINGTON, HIDDEN AND NEWTOWN",0.6021505600,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.6194165000,0.0000000000,0.2043010700
BERKSHIRE,5.0939235000,SANDEN FEE,0.1515151600,1.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.0000000000,3.5830138000,0.0000000000,0.5568181900
BERKSHIRE,4.8268010000,AVINGTON,0.8260869400,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.5819016000,0.0000000000,0.0000000000
BERKSHIRE,30.9495435000,KINTBURY,0.5906593200,0.0000000000,1.0000000000,,0.0000000000,1.0000000000,4.4436803000,4.6053247000,0.0000000000,0.2445054900
BERKSHIRE,6.8250800000,SHALBOURNE,0.7359307400,0.0000000000,0.0000000000,,,0.0000000000,1.3862944000,4.4439158000,0.0000000000,0.1991342000
BERKSHIRE,7.6463990000,OXENWOOD,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,11.20746131054688,INKPEN,0.7114427700,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.8201907000,0.0000000000,0.1741293500
BERKSHIRE,5.9036415000,WEST WOODHAY,0.8409090600,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,4.1309671000,0.0000000000,0.0454545470
BERKSHIRE,7.4597655000,HAMSTEAD MARSHALL,0.7032967200,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.7637112000,0.0000000000,0.2857143000
BERKSHIRE,9.7717510000,ENBOURNE,0.7555555700,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.4165549000,0.0000000000,0.1481481500
BERKSHIRE,15.5985770000,SPEEN,0.3696629100,2.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,5.4487634000,0.0021834061,0.3460674300
BERKSHIRE,6.4169400000,SHIPPON,0.8048780600,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.9241712000,0.0000000000,0.1219512200
BERKSHIRE,8.1096705000,SHAW,,1.0000000000,0.0000000000,,,0.0000000000,3.2396584000,4.4958115000,,
BERKSHIRE,5.0188100000,NEWBURY,0.0325581390,4.0000000000,0.0000000000,,1.0000000000,0.0000000000,1.1709329000,4.3305631000,0.0025172008,0.5202657600
BERKSHIRE,2.1606625000,SANDLEFORD PRIORY,0.2857143000,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2857143000
BERKSHIRE,31.6579300000,THATCHAM,0.4859038000,3.0000000000,1.0000000000,,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0007993605,0.2404643400
BERKSHIRE,10.2556340000,GREENHAM,0.4720000000,3.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.3299699000,0.0018850141,0.3319999900
BERKSHIRE,5.7997475000,MIDGHAM,0.7578947500,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0057306592,0.1578947300
BERKSHIRE,6.9151670000,BRIMPTON,0.7200000300,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.4714017000,0.0555555560,0.2240000100
BERKSHIRE,2.7673975000,WASING,,0.0000000000,0.0000000000,,,0.0000000000,2.2643638000,2.9098933000,,
BERKSHIRE,15.2485406250,ALDERMASTON,0.6150943600,1.0000000000,0.0000000000,,0.0000000000,0.0000000000,3.5810854000,4.4964552000,0.0020000001,0.2415094400
BERKSHIRE,7.4040442578,BEENHAM,0.6774193600,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.7211013000,0.0666666700,0.1935483800
BERKSHIRE,2.8469900000,WOOLHAMPTON,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,21.50544482177735,BUCKLEBURY,0.7460317600,0.0000000000,0.0000000000,,,0.0000000000,0.3715635500,2.9561849000,0.2084781100,0.1349206400
BERKSHIRE,2.8526320000,MARLESTON,,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,3.9918182500,FRILSHAM,0.6399999900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,2.7001762000,0.0000000000,0.1800000100
BERKSHIRE,3.786411417480469,STANFORD DINGLEY,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.7671454000,,
BERKSHIRE,17.7418980000,BRADFIELD,0.6623376600,3.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.5074348000,0.0889121370,0.1515151600
BERKSHIRE,3.1543085000,TIDMARSH,0.4893617000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.1078887000,0.0000000000,0.1489361700
BERKSHIRE,5.716107818359375,ENGLEFIELD,0.6458333100,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,5.0494046000,0.0000000000,0.1666666700
BERKSHIRE,5.0096371992,PADWORTH,0.4626865700,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.1823549000,0.2564102700,0.2388059600
BERKSHIRE,3.0447377500,CHOLSWELL,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.1805224000,,
BERKSHIRE,1.4117711250,NORTHCOURT,,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,8.7462900000,UFTON NERVET,0.7441860400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0697674450
BERKSHIRE,2.1182937500,GRAZELEY,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,2.3436145000,SULHAMPSTEAD BANNISTER - UPPER END,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.4247279000,,
BERKSHIRE,2.2903657500,SULHAMPSTEAD BANNISTER - LOWER END,0.6666666900,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1111111100
BERKSHIRE,17.3402620000,BURGHFIELD,0.7091503100,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.7493286000,0.0000000000,0.1372549100
BERKSHIRE,16.4075840000,TILEHURST,0.5368421100,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.7663548000,0.0000000000,0.2631579000
BERKSHIRE,5.4502405000,THEALE,,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,3.0632323125,SULHAM,0.8260869400,2.0000000000,0.0000000000,,,0.0000000000,1.9924302000,4.1450567000,0.0000000000,0.0000000000
BERKSHIRE,0.7046884805,WHITCHURCH,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,3.535325153320313,PURLEY,,4.0000000000,0.0000000000,3.0000000000,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,0.0176902246,SALTNEY MEADS,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,1.3117136250,BARTON,0.6521739400,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
BERKSHIRE,5.5446630000,ST MARY READING,0.0512991320,0.0000000000,.3333333432674408,,1.0000000000,1.0000000000,2.5024600000,0.0000000000,0.0022065314,0.7761492100
BERKSHIRE,2.0440671250,SOUTHCOTE,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,1.2578233750,ST LAWRENCE READING,0.0518867930,0.0000000000,.3333333432674408,,,1.0000000000,0.0000000000,0.0000000000,0.0032114624,0.5358490300
BERKSHIRE,2.5336680000,ST GILES READING,0.0737704930,0.0000000000,.3333333432674408,,,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3737705100
BERKSHIRE,8.991153000000001,WHITLEY,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,9.859556250000001,SHINFIELD,0.7330508200,2.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.8608968000,0.0041279672,0.0889830510
BERKSHIRE,6.2096070000,HARTLEY DUMMER,0.6391752400,3.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.7808309000,0.0055096420,0.0927835030
BERKSHIRE,2.3467770000,DIDNAM,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,7.0416200000,SWALLOWFIELD WEST,0.4219269200,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,2.4567358000,0.0000000000,0.2923588200
BERKSHIRE,1.9316425000,FARLEY,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,6.1876050000,SWALLOWFIELD EAST,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.1934357000,,
BERKSHIRE,0.1850228125,PUMNEY,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,3.8970187500,BEECH HILL,0.6470588400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.4817705000,0.0000000000,0.1058823500
BERKSHIRE,12.3744370000,STRATFIELD MORTIMER,0.5865922000,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,2.6625879000,3.6949124000,0.0000000000,0.2402234700
BERKSHIRE,2.732468057617187,WOKEFIELD,0.5208333100,0.0000000000,0.0000000000,3.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2291666700
BERKSHIRE,5.9641840000,ARBORFIELD,0.7333333500,2.0000000000,0.0000000000,,,0.0000000000,2.2908499000,3.4042890000,0.0037313432,0.1600000000
BERKSHIRE,4.6988025000,NEWLAND,0.5223880400,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3731343200
BERKSHIRE,8.2470740000,WINNERSH,0.5827338100,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1438849000
BERKSHIRE,7.9336535781,WHISTLEY,0.6156716300,1.0000000000,0.0000000000,3.0000000000,0.0000000000,0.0000000000,0.0000000000,2.6931245000,0.0000000000,0.2985074500
BERKSHIRE,6.9686850625,BROAD HINTON,0.7417218700,0.0000000000,0.0000000000,2.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2052980100
BERKSHIRE,8.6737120000,WOKINGHAM,,0.0000000000,0.0000000000,,1.0000000000,0.0000000000,3.3202283000,4.4718943000,,
BERKSHIRE,25.4686684531,WOKINGHAM SOUTH,0.3959731500,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1577181200
BERKSHIRE,3.2873572500,SEACOURT,0.8750000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1250000000
BERKSHIRE,0.8583601250,ABINGDON ST NICHOLAS,0.1484375000,4.0000000000,0.0000000000,,,0.0000000000,7.5377164000,0.0000000000,0.0272572390,0.5000000000
BERKSHIRE,0.2678837813,WOKINGHAM TOWN,0.2062868300,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6168958500
BERKSHIRE,15.9273530000,FINCHAMPSTEAD,0.6602563900,4.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,3.0976493000,0.0000000000,0.2115384600
BERKSHIRE,4.6845050000,SONNING TOWN,0.4855967200,0.0000000000,0.0000000000,,,0.0000000000,3.4122472000,4.2229500000,0.0000000000,0.2757201800
BERKSHIRE,15.1933170000,WOODLEY AND SANDFORD,0.7860082400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1563786000
BERKSHIRE,9.115600000000001,EARLEY,,3.0000000000,0.0000000000,,,0.0000000000,3.5505748000,0.0000000000,,
BERKSHIRE,17.8981440000,WARGRAVE,0.5958005200,0.0000000000,0.0000000000,7.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7646942000,0.0000000000,0.1679790000
BERKSHIRE,6.3630940000,REMENHAM,0.4495412700,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.5909584000,0.0000000000,0.1926605600
BERKSHIRE,16.7768470000,HURLEY,0.6752767600,2.0000000000,0.0000000000,,,0.0000000000,4.8115406000,3.0824924000,0.0000000000,0.1808118100
BERKSHIRE,10.0909830000,BISHAM,0.4527363200,0.0000000000,0.0000000000,,,0.0000000000,5.2286992000,2.9054592000,0.0000000000,0.0597014910
BERKSHIRE,22.8043840000,COOKHAM,0.3818615700,2.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,3.1120327000,3.2447264000,0.0002996704,0.3281622800
BERKSHIRE,6.0378240000,BALKING,0.9166666900,1.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0277777780
BERKSHIRE,3.6302602500,MAIDENHEAD,,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,5.0604705000,MAIDENHEAD,,4.0000000000,0.0000000000,5.0000000000,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,31.5071600000,BRAY,0.5061590100,2.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,4.3163762000,3.9054518000,0.0031609195,0.2833146800
BERKSHIRE,10.85090612109375,WHITE WALTHAM,0.3617886300,0.0000000000,0.0000000000,,,0.0000000000,2.3321440000,0.0000000000,0.0000000000,0.1829268300
BERKSHIRE,14.7828040000,WALTHAM ST LAWRENCE,0.7599999900,0.0000000000,0.0000000000,1.0000000000,,0.0000000000,0.0000000000,4.8754463000,0.0000000000,0.1377777800
BERKSHIRE,5.2222480000,RUSCOMBE,,1.0000000000,0.0000000000,,,0.0000000000,1.7917595000,0.0000000000,,
BERKSHIRE,21.4438860000,EASTHAMPSTEAD,0.4845815000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.6155570000,0.0000000000,0.1629955900
BERKSHIRE,18.2184380000,SANDHURST,0.2578616400,4.0000000000,0.0000000000,,,0.0000000000,2.2155738000,3.0250950000,0.0000000000,0.1132075500
BERKSHIRE,22.4606840000,WINKFIELD - NORTH DISTRICT,0.6345454500,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.3407757000,0.0004977601,0.2109090800
BERKSHIRE,19.2596560000,WINKFIELD - SOUTH DISTRICT,,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,13.7656010000,WARFIELD,0.4563758400,4.0000000000,0.0000000000,5.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0099420054,0.3288590600
BERKSHIRE,3.5364253750,BESSELS LEIGH,0.8285714400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,5.3471074000,0.0000000000,0.0571428570
BERKSHIRE,12.9676060000,SUNNINGHILL,0.2357320000,4.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.0387337000,0.0276315790,0.3250620400
BERKSHIRE,6.7985367969,CLEWER,0.0406091360,3.0000000000,0.0000000000,9.0000000000,,0.0000000000,0.0000000000,2.7265646000,0.0000000000,0.4477157300
BERKSHIRE,11.8235491250,NEW WINDSOR,0.0255548080,0.0000000000,0.0000000000,4.0000000000,1.0000000000,0.0000000000,0.0000000000,4.3614264000,0.0007079646,0.4021519700
BERKSHIRE,0.0479161016,WINDSOR CASTLE - UPPER WARD,,0.0000000000,0.0000000000,8.0000000000,,0.0000000000,7.2724533000,0.0000000000,,
BERKSHIRE,10.1391020000,OLD WINDSOR,0.3229665200,0.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.6613984700,2.7601323000,0.0006882313,0.1842105200
BERKSHIRE,12.2068320000,OLD WINDSOR,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,4.6336108320,TUBNEY,0.7073170500,1.0000000000,0.0000000000,,,0.0000000000,2.7080503000,0.0000000000,0.0000000000,0.0487804860
BERKSHIRE,5.6037115000,BARKHAM,0.7887324100,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.9585767000,0.0000000000,0.0281690140
BERKSHIRE,2.0662846563,LITTLE HAMPDEN,0.8571428700,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0952380970
BERKSHIRE,7.8915575000,GREAT HAMPDEN,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,6.5063865000,FYFIELD,0.7586206800,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.6439984000,0.0000000000,0.1896551700
BERKSHIRE,4.5526135000,KINGSTON BAGPUIZE,0.6444444700,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,2.8371272000,0.0000000000,0.1888888900
BERKSHIRE,9.383122999999999,LONGWORTH,0.7079646000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.9747217000,0.0000000000,0.2300885000
BERKSHIRE,4.2496950000,DRAYCOT MOOR,0.6833333400,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,2.8094027000,0.0000000000,0.2166666700
BERKSHIRE,4.9495215000,CHARNEY BASSET,0.8082191900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1369863000
BERKSHIRE,8.224123000000001,HINTON WALDRIST,0.7083333100,1.0000000000,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0729166640
BERKSHIRE,18.2653020000,BUCKLAND,0.6573426700,2.0000000000,0.0000000000,,,0.0000000000,2.2874715000,3.2381485000,0.0392156880,0.1188811200
BERKSHIRE,4.0840267500,HATFORD,0.9333333400,3.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.6913481000,0.0000000000,0.0000000000
BERKSHIRE,23.4316740000,FARINGDON,0.4808306700,3.0000000000,0.0000000000,,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010993038,0.3434504900
BERKSHIRE,3.4407562500,LITTLE COXWELL,0.7236841900,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0098684207,0.1052631600
BERKSHIRE,5.8565760000,GREAT COXWELL,0.7901234600,0.0000000000,0.0000000000,,,0.0000000000,0.7299611600,0.0000000000,0.0000000000,0.1358024600
BERKSHIRE,6.3137305000,EATON HASTINGS,0.8163265600,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0612244900
BERKSHIRE,11.6144680000,BUSCOT,0.6339286000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1428571500
BERKSHIRE,8.1768485000,COLESHILL,0.7108433800,0.0000000000,0.0000000000,,,0.0000000000,4.0982261000,0.0000000000,0.0000000000,0.1445783100
BERKSHIRE,7.6316325000,SHRIVENHAM,0.4714285700,2.0000000000,0.0000000000,,0.0000000000,0.0000000000,4.5307159000,0.0000000000,0.0000000000,0.3095238200
BERKSHIRE,1.0159178750,BOTLEY,0.8125000000,0.0000000000,0.0000000000,,,0.0000000000,1.9459101000,4.7661881000,0.0000000000,0.0937500000
BERKSHIRE,1.0518412500,BRADLEY,1.0000000000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
BERKSHIRE,4.3843875000,CHAWLEY,1.0000000000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.2088256000,0.0000000000,0.0000000000
BERKSHIRE,1.6023712500,CHILSWELL,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
BERKSHIRE,6.6121200000,CUMNOR,0.8394160900,1.0000000000,0.0000000000,,,0.0000000000,1.0986123000,3.8870068000,0.0000000000,0.1313868600
BERKSHIRE,0.8678281875,HENWOOD,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,,
BERKSHIRE,3.7456952500,HILLEND,1.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.6450768000,0.0000000000,0.0000000000
BERKSHIRE,0.5964144375,STROUD,1.0000000000,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,3.4231763000,0.0000000000,0.0000000000
BERKSHIRE,1.7140308750,SWINFORD,0.8181818100,1.0000000000,0.0000000000,,,0.0000000000,0.0000000000,4.2626801000,0.0000000000,0.0909090940
