STARTcounty,area,pla,NrGentry,latitude,longitude,valordummy,mill,lLStax_pc,perc_catholics_1800,cutoff1,cutoff2
KENT,13.971947,RUCKINGE,0,601653.31,134414.05,1,0,3.3479528,0,4,4
KENT,13.083629,KINGSNORTH,2,600400.13,139059,1,0,0,.046632126,4,4
KENT,8.001621500000001,SHADOXHURST,0,597746.94,137472.36,1,0,0,0,4,4
KENT,25.719082,BETHERSDEN,1,592961.5,140654.63,0,0,0,0,4,4
KENT,15.16823,HIGH HALDEN,0,589948.19,137439.17,0,0,0,0,4,4
KENT,29.030708,BIDDENDEN,1,584937.88,138236.86,1,0,0,.0018094089,4,4
KENT,42.136224,CRANBROOK,4,577905.94,136667.8,1,0,0,0,4,4
KENT,26.358018,HAWKHURST,0,575346.13,131014.71,1,0,0,0,4,4
KENT,17.98849796875,SANDHURST,0,580020.25,128201.45,1,0,0,0,4,4
KENT,11.959928,HIGH HALSTOW,0,577834,176405.31,0,0,4.1833963,0,4,4
KENT,26.98876,BENENDEN,1,581226.44,132966.55,1,0,0,.0012026458,4,4
KENT,23.488652,ROLVENDEN,3,584839.38,130638.22,1,0,0,0,4,4
KENT,4.2726335,NEWENDEN,8,584114.63,127839.1,0,0,0,0,4,4
KENT,34.097796,TENTERDEN,4,588897.25,132941.75,1,0,0,0,4,4
KENT,28.2346403984375,WOODCHURCH,0,598294.88,135187.3,0,0,0,.0016849199,4,4
KENT,8.7104869296875,KENARDINGTON,1,599240.81,131825.27,0,0,0,0,4,4
KENT,11.63551367578125,WAREHORNE,0,601459.56,137135.98,1,0,0,0,4,4
KENT,14.791741,NEWCHURCH,1,605531.38,130496.7,1,0,0,0,4,4
KENT,8.056243500000001,ST MARY HOO,0,580286.81,177379.73,0,0,4.1842928,0,4,4
KENT,4.6966535,EASTBRIDGE,0,607944.31,132302.23,1,0,0,0,4,4
KENT,4.493618,WEST HYTHE,2,612788.44,133228.41,0,0,0,0,4,4
KENT,7.31023,BURMARSH,0,610170.06,132134.78,1,0,0,0,4,4
KENT,4.48119,DYMCHURCH,1,609979.88,129848.26,1,0,0,0,4,4
KENT,1.62834725,ORGARSWICK,0,608376.69,130567.21,1,0,0,0,4,4
KENT,7.6514035,ST MARY IN THE MARSH,0,607201.69,127780.69,1,0,0,0,4,4
KENT,9.223880781249999,NEW ROMNEY,0,604942,125120.95,1,0,0,0,4,4
KENT,5.9887020625,HOPE,0,605859.5,130665.16,0,0,0,0,4,4
KENT,9.570323999999999,ALLHALLOWS,1,583845.38,177586.91,0,0,3.7470386,.041825093,4,4
KENT,18.36561656542969,IVYCHURCH,0,604017.75,126971.34,0,0,0,0,4,4
KENT,6.5938045,SNARGATE,0,598089.13,128589.06,0,0,0,0,4,4
KENT,11.82773375195313,APPLEDORE,2,604411.44,130192.45,1,0,0,0,4,4
KENT,8.9445455,EBONY,0,595462.25,130181.86,1,0,0,0,4,4
KENT,14.761002,WITTERSHAM,1,589447.19,127493.7,1,0,0,0,4,4
KENT,12.481196,STONE,0,593247.69,127420.9,0,0,0,,4,4
KENT,4.746611,FAIRFIELD,0,596948.88,126376.36,1,0,0,0,4,4
KENT,7.0156621875,BROOKLAND,0,598337.88,126582.44,1,0,0,0,4,4
KENT,10.437241,OLD ROMNEY,0,602049.19,123893.12,1,0,0,0,4,4
KENT,12.52893,GRAIN,0,587481.81,175986.75,1,0,0,0,4,4
KENT,8.51230825,MIDLEY,1,601645.13,122695.11,0,0,0,0,4,4
KENT,5.84165715625,BROOMHILL,0,600213.56,119919.03,1,0,0,0,4,4
KENT,47.369244,LYDD,3,605226.56,119900.14,1,0,0,0,4,4
KENT,7.104971953125,BURHAM,2,573944,162190.34,0,0,3.947741,0,4,4
KENT,14.279411,CHELSFIELD,1,547180.44,163044.72,0,0,0,0,4,4
KENT,2.58465025,BREDHURST,1,579864.69,162385.84,1,0,0,0,4,4
KENT,5.7214595,HARTLIP,4,583337.31,163768,0,0,0,0,4,4
KENT,8.537850000000001,NEWINGTON,2,585834.88,164408.27,1,0,0,0,4,4
KENT,8.605370000000001,BORDEN,4,587647.19,162572.81,1,0,0,.0025940337,4,4
KENT,4.2592425,BOBBING,1,588441.63,165195.13,1,0,0,0,4,4
KENT,.881860125,,0,578908.13,177259.38,0,0,0,,4,4
KENT,13.104942,STOKE,1,583138.13,175140.17,1,0,3.6800168,.0069444445,4,4
KENT,9.451803,STALISFIELD,1,596088.13,152893.78,0,0,0,0,4,4
KENT,11.515576,CHALLOCK,3,600223.44,150324.06,1,0,0,0,4,4
KENT,5.6937,KENNINGTON,2,602337.13,144576.72,1,0,0,0,4,4
KENT,2.93402675,HINXHILL,3,604416.81,143142.36,0,0,0,0,4,4
KENT,4.281226125,BAPCHILD,0,593690.5,162822.61,1,0,0,.037617553,4,4
KENT,18.272619203125,HOO,0,583288.06,172796.91,1,0,3.522491,0,4,4
KENT,14.345556125,FRINDSBURY,4,576988.75,176663.88,1,0,4.190114,0,4,4
KENT,.142777796875,STROOD INTRA,4,573737.38,169272.08,1,0,0,.0025575447,4,4
KENT,1.577747625,STROOD MEDIA,0,573351.06,169583.86,1,0,0,,4,4
KENT,1.245248875,GREENWICH WEST,0,538049.81,177072.27,0,1,0,,4,4
KENT,4.576267,STROOD EXTRA,2,572049.69,168610.64,0,0,4.3605475,.0019367334,4,4
KENT,6.7692245,CUXTON,0,570069.5,167009.09,1,0,3.1127982,0,4,4
KENT,12.530933,COBHAM,0,567571.38,168753.77,1,0,4.3275957,0,4,4
KENT,2.078699125,NURSTED,0,564061.44,168319.84,1,0,3.4863551,0,4,4
KENT,2.4127115,LONGFIELD,0,560289.13,169062.58,0,0,3.1780539,0,4,4
KENT,4.8566205,HARTLEY,1,560935.56,167291.8,0,0,3.8199077,0,4,4
KENT,4.8764235,FAWKHAM,0,558962.38,167041.13,0,0,3.4088602,0,4,4
KENT,11.47785934375,HORTON KIRBY,1,557026.88,168739.41,1,0,3.2589145,0,4,4
KENT,11.106708,FARNINGHAM,3,555196.31,166435.59,1,0,3.4719665,0,4,4
KENT,14.4341,EYNSFORD,0,553226.19,165438.05,0,0,0,.00078308536,4,4
KENT,.17265490625,"GREENWICH, ROYAL HOSPITAL",4,538513,177805.27,0,1,0,,4,4
KENT,8.11083,ST MARY CRAY,1,548632.81,167945.36,0,0,0,,4,4
KENT,6.678661,ST PAUL'S CRAY,0,546944,169285.05,0,0,0,0,4,4
KENT,13.636651,ORPINGTON,2,546240.38,166215.7,1,0,0,.0057240985,4,4
KENT,18.768294,BROMLEY,4,541603.69,168676.53,0,0,0,0,4,4
KENT,15.863568,BECKENHAM,4,537224.63,169024.22,0,0,0,0,4,4
KENT,10.86865,WEST WICKHAM,0,539173.19,164508.47,0,0,0,,4,4
KENT,5.1168425,HAYES,0,540252.69,166420.13,1,0,0,.0019841271,4,4
KENT,5.942724,KESTON,0,541651.25,163325.16,0,0,0,0,4,4
KENT,23.931158,CUDHAM,0,542862.5,159576.8,0,0,0,0,4,4
KENT,6.7399835,DOWNE,2,543371,161792.17,0,0,0,0,4,4
KENT,5.597248,GREENWICH EAST,0,539625.88,178159.5,0,1,0,.0002036411,4,4
KENT,5.782574,FARNBOROUGH,2,544088.13,164367.47,1,0,0,.0094043883,4,4
KENT,6.8654655,KNOCKHOLT,0,546780.63,159231.17,0,0,0,0,4,4
KENT,3.7102865,HALSTEAD,1,548518.38,161581.58,0,0,0,,4,4
KENT,22.703946,SHOREHAM,4,551953.31,161717.86,0,0,0,.0039408868,4,4
KENT,6.31505,LULLINGSTONE,3,551428.88,164943.98,0,0,4.9962468,0,4,4
KENT,11.234837,KINGSDOWN,1,557209.38,162960.56,0,0,4.2069864,.0046403711,4,4
KENT,12.497267,ASH,4,560564.44,163998.52,0,0,2.7500145,0,4,4
KENT,.03695044921875,WESTFIELD,0,559698.19,163931.34,0,0,0,,4,4
KENT,8.029425,STANSTEAD,2,560790.81,161829.63,0,0,3.6826098,0,4,4
KENT,3.32679325,RIDLEY,0,562144.88,164445.97,0,0,0,0,4,4
KENT,1.563073625,LEWISHAM - LEE,4,538819.13,176297.88,0,1,0,,4,4
KENT,4.6393795,TROTTISCLIFFE,0,564239.13,160340.13,0,0,3.7232809,0,4,4
KENT,19.137864,MEOPHAM,3,564271.69,164987.7,1,0,3.645175,0,4,4
KENT,8.173982000000001,LUDDESDOWN,0,566718.19,165175.17,1,0,3.1834738,0,4,4
KENT,7.4911665,HALLING,2,569207.69,164555.58,1,0,3.3851969,.011600928,4,4
KENT,6.5717805,SNODLAND,2,569248.88,162532.88,0,0,3.844717,0,4,4
KENT,6.304106,WOULDHAM,0,571976.63,164312.38,1,0,4.1174097,,4,4
KENT,.4517744375,"ROCHESTER, ST NICHOLAS",0,574512.5,168604.92,0,0,0,0,4,4
KENT,.03778450390625,"ROCHESTER, CATHEDRAL PRECINCT",4,574269,168522.2,1,0,0,0,4,4
KENT,8.910861000000001,"ROCHESTER, ST MARGARET",0,573592.69,166321.98,0,0,0,0,4,4
KENT,1.3007365,"ROCHESTER, ST MARGARET",0,574074.88,163709.11,0,0,0,0,4,4
KENT,1.3745805,CHATHAM,0,575232.06,166664.28,0,0,0,.0019801981,4,4
KENT,16.542605,CHATHAM,4,576636.88,164919.52,1,0,0,.000060661208,4,4
KENT,8.339414874999999,KIDBROOKE,1,540544.06,176743.92,1,0,0,0,4,4
KENT,17.9051040625,GILLINGHAM,4,581547,170660.25,1,0,0,0,4,4
KENT,1.587267875,LIDSING,0,578756.75,162877.95,0,0,0,0,4,4
KENT,1.377913,GRANGE,0,579264.63,168247.27,0,0,0,0,4,4
KENT,14.599029,RAINHAM,3,581534.13,165712.81,1,0,0,,4,4
KENT,14.630276,UPCHURCH,0,585021.38,168799.38,1,0,0,0,4,4
KENT,7.0447291875,LOWER HALSTOW,0,586800.81,168900.38,1,0,0,0,4,4
KENT,13.619401,IWADE,0,589608.38,168932.94,1,0,0,0,4,4
KENT,31.747716125,MINSTER,4,593532.81,172234.61,1,0,0,0,4,4
KENT,1.145218875,QUEENBOROUGH,0,591134.88,172421.44,1,0,0,0,4,4
KENT,8.021126000000001,ELMLEY,0,594246.88,168242.25,0,0,0,0,4,4
LANCASHIRE,41.285664,DUNNERDALE WITH SEATHWAITE,0,323519.16,496032.66,0,0,2.6246686,.0059171598,4,4
LANCASHIRE,12.508986,ABOVE CONISTON,1,331913.09,498112.31,0,0,0,,4,4
LANCASHIRE,1.437033875,COCKERAND ABBEY,0,343151.69,454182.31,0,0,0,,4,4
LANCASHIRE,22.397078,COCKERHAM,1,345046.91,450928,1,1,2.7227564,,4,4
LANCASHIRE,23.729474,ELLEL,0,349882.22,454768.72,1,0,2.5649493,.05367614,4,4
LANCASHIRE,3.3095825,THURNHAM,0,345565.03,454360.59,0,0,2.5649493,,4,4
LANCASHIRE,2.799392,THURNHAM,1,344922.59,455353.22,0,0,0,,4,4
LANCASHIRE,4.9124555,ASHTON,1,346649.72,456806.13,1,0,2.5649493,,4,4
LANCASHIRE,1.186313375,STODDAY,0,346656.28,458607.97,0,0,0,,4,4
LANCASHIRE,2.70959225,ALDCLIFFE,0,346233.69,460186.63,0,0,0,,4,4
LANCASHIRE,.01179322265625,LANCASTER CASTLE,0,347385.75,461752.19,1,1,0,,4,4
LANCASHIRE,15.300218,TORVER,0,327643.66,494383.44,1,0,0,.053571429,4,4
,,,0,345012.97,462105.84,0,0,2.5649493,,4,4
LANCASHIRE,4.1812905,OVERTON,1,343681.5,458251.81,0,0,2.5649493,,4,4
LANCASHIRE,4.7923005,MIDDLETON,1,342117.78,458813.72,0,0,0,.12458351,4,4
LANCASHIRE,3.2856335,POULTON LE SANDS,0,343677.38,463978.28,0,0,3.7612002,.83902436,4,4
LANCASHIRE,.97690875,BARE,0,345524.72,465153.38,0,0,0,,4,4
LANCASHIRE,2.653619,TORRISHOLME,1,345081.47,463674.34,0,0,0,,4,4
LANCASHIRE,5.0633879765625,SKERTON,1,347095.84,464668,1,0,2.6912432,,4,4
LANCASHIRE,4.762788,BULK,0,349304.88,463284,0,0,0,,4,4
LANCASHIRE,11.225054,SCOTFORTH,1,348948.22,459053.06,1,0,2.5649493,,4,4
LANCASHIRE,11.903022,BLAWITH,1,328085.97,489716.53,1,0,0,.016304348,4,4
LANCASHIRE,27.397988,QUERNMORE,1,352210.56,460548.59,0,0,0,,4,4
LANCASHIRE,8.031204000000001,GRESSINGHAM,0,356374.47,469460.44,0,0,3.1968162,,4,4
LANCASHIRE,33.257258,CATON WITH LITTLEDALE,1,356017.28,462104.91,1,0,3.11795,.73756433,4,4
LANCASHIRE,13.741239,TARNBROOK,0,360281.13,456883.25,0,0,0,,4,4
LANCASHIRE,3.09754125,DUNKENSHAW FELL,0,357985.16,456980.81,0,0,0,,4,4
LANCASHIRE,5.301799,LEE FELL,0,356746.16,456965.34,0,0,0,,4,4
LANCASHIRE,6.4991355,ABBEYSTEAD,0,355467,456529.38,0,0,0,,4,4
LANCASHIRE,3.47804475,LENTWORTH VACHERY,0,354305.31,455343.44,0,0,0,,4,4
LANCASHIRE,1.425184,ORTNER VACHERY,0,353521.63,455595.09,0,0,0,,4,4
LANCASHIRE,3.261594,GREENBANK VACHERY,0,352711.25,455457.69,0,0,0,,4,4
LANCASHIRE,3.3349825,HIGHER SUBBERTHWAITE,0,326608.06,487602.53,0,0,0,,4,4
LANCASHIRE,3.810295,HAYS HAW FELL,1,354095.88,452339.5,1,0,0,,4,4
LANCASHIRE,4.810353,CATSHAW VACHERY,0,355498.59,451969.72,0,0,0,,4,4
LANCASHIRE,7.986254,HAWTHORNTHWAITE VACHERY,0,357147.94,452654.06,0,0,0,,4,4
LANCASHIRE,2.3244685,EMMETTS VACHERY,0,357586.59,454933.78,0,0,0,.98623854,4,4
LANCASHIRE,14.344892,MARSHAW FELL,0,360449.66,453348.03,0,0,0,,4,4
LANCASHIRE,29.616136,BLEASDALE,1,356807.53,447527.72,0,0,0,,4,4
LANCASHIRE,10.933026,MYERSCOUGH,0,350019.44,439245.16,0,0,0,,4,4
LANCASHIRE,8.261786000000001,FULWOOD,1,355199.41,432372.31,0,0,0,,4,4
LANCASHIRE,7.210525,STALMINE,1,337770.91,445189.28,1,0,0,,4,4
LANCASHIRE,2.032609,STAYNALL,1,336226.06,444032.28,0,0,0,,4,4
LANCASHIRE,1.557326625,LOWER SUBBERTHWAITE,0,327508.78,485380.72,0,0,0,,4,4
LANCASHIRE,1.22006825,HACKENSALL,0,334869.06,447507.84,0,0,0,,4,4
LANCASHIRE,3.3786845,PILLING LANE,0,337688.53,448771.13,0,0,0,,4,4
LANCASHIRE,24.359024,PILLING,1,341554.03,446991.44,0,0,0,.80656612,4,4
LANCASHIRE,9.24361,WINMARLEIGH,1,346081.22,447721.31,0,0,0,,4,4
LANCASHIRE,5.115103,FORTON,1,348302.44,450922.41,1,0,0,0,4,4
LANCASHIRE,1.49696875,HOLLETH,0,347917.16,452489.06,0,0,0,0,4,4
LANCASHIRE,2.4358065,,0,349869.59,451228.72,0,0,0,,4,4
LANCASHIRE,17.12435,NETHER WYRESDALE,0,351959.38,450321.63,0,0,0,,4,4
LANCASHIRE,5.6791885,CABUS,1,348771.59,448054.16,0,0,0,,4,4
LANCASHIRE,1.457615625,BAY FELL,0,326761.28,485453.59,0,0,0,,4,4
LANCASHIRE,18.191036,BARNACRE WITH BONDS,1,351408.88,445809.97,0,0,0,,4,4
LANCASHIRE,17.407198,CLAUGHTON,0,352921.78,443380.06,1,0,0,,4,4
LANCASHIRE,3.49452375,BILSBORROW,0,352498.69,440480.94,1,0,0,,4,4
LANCASHIRE,5.0149885,CATTERALL,0,348650,442218.34,0,0,0,,4,4
LANCASHIRE,3.8982775,KIRKLAND,1,347835.75,443816.72,0,0,0,.09415786,4,4
LANCASHIRE,2.034802125,GARSTANG,1,349008.44,445580.88,1,1,3.5681689,.97847146,4,4
LANCASHIRE,8.468227000000001,NATEBY,1,346451.66,445239.69,0,0,0,,4,4
LANCASHIRE,1.981357375,TARNACRE,1,346538.97,442776.28,0,0,0,,4,4
LANCASHIRE,13.76393,UPPER RAWCLIFFE,1,345246.91,441497.66,1,0,0,.4150376,4,4
LANCASHIRE,3.48376275,SOWERBY,1,347773.97,438677.31,1,0,0,,4,4
LANCASHIRE,1.542883625,HIGHER LOWICK,0,328304.94,486346.47,0,0,2.5649493,,4,4
LANCASHIRE,8.1630372265625,INSKIP,1,347498.63,438062.66,0,0,0,.69172931,4,4
LANCASHIRE,.262341,CARR HOUSE GREEN COMMON,0,347233.06,437237.31,0,0,0,,4,4
LANCASHIRE,7.474355,CATFORTH,0,347652.25,435715.72,0,0,0,,4,4
LANCASHIRE,5.2646145,BARTLE,0,349677.06,433602.13,0,0,0,,4,4
LANCASHIRE,4.3029975,WOODPLUMPTON,2,350421.94,435043.94,1,0,0,.16055846,4,4
LANCASHIRE,3.245268,EAVES,0,349285.72,437037.69,0,0,0,,4,4
LANCASHIRE,3.97949475,ELSWICK,0,342080.03,438265.5,1,0,0,.8440367,4,4
LANCASHIRE,5.7930865,GREAT ECCLESTON,1,343412.03,439818.84,0,0,0,.44230768,4,4
LANCASHIRE,18.286362,OUT RAWCLIFFE,0,340688.53,443052.25,0,0,0,.25579241,4,4
LANCASHIRE,3.785219,POULTON-LE-FYLDE,0,335185.94,439275.19,1,0,2.8094027,,4,4
LANCASHIRE,10.728432,HARDHORN WITH NEWTON,1,335171.5,436775.38,0,0,0,.0024449879,4,4
LANCASHIRE,11.19628825,LITTLE MARTON,1,334884.13,433089.38,0,0,0,,4,4
LANCASHIRE,8.0158825,GREAT MARTON,1,332603.03,433470.13,1,0,0,.00067249493,4,4
LANCASHIRE,3.4054582265625,LITTLE CARLETON,1,332952.25,440997.66,0,0,0,,4,4
LANCASHIRE,4.8790525,GREAT CARLETON,0,333389.72,440465.5,1,0,0,.0031347962,4,4
LANCASHIRE,4.272028,STANAH,0,335093.88,441768.72,0,0,0,,4,4
LANCASHIRE,7.5765715,THORNTON,2,333109.97,443251.13,0,0,0,,4,4
LANCASHIRE,7.903159,FLEETWOOD,0,332242.66,446366.59,0,0,0,.0011876485,4,4
LANCASHIRE,2.15201425,NORBRECK,1,331483.03,441371.94,1,0,0,,4,4
LANCASHIRE,4.508265,BISPHAM,1,331570.59,439917.56,1,0,0,,4,4
LANCASHIRE,9.79208,LAYTON WITH WARBRECK,2,331719.72,436215.06,0,0,0,.0042417818,4,4
LANCASHIRE,2.18250025,LOWER LOWICK,1,329299,485848.38,0,0,0,,4,4
LANCASHIRE,1.139807125,LOWICK COMMON,0,328916.44,484714.81,0,0,0,.032345012,4,4
LANCASHIRE,3.98600275,UPPER LOWICK,0,327451.03,483905.13,0,0,0,,4,4
LANCASHIRE,7.656662,OSMOTHERLEY,0,327362.19,481114.34,1,0,0,.040955633,4,4
LANCASHIRE,21.427612,LYTHAM,1,334541.72,429011.13,1,0,0,.20168068,4,4
LANCASHIRE,2.94652125,BROWN MOSS,0,337363.97,429776.53,0,0,0,,4,4
LANCASHIRE,3.00972625,BALLAM,0,336466.47,430643.28,0,0,0,,4,4
LANCASHIRE,3.471582,WESTBY,1,338341.06,431894.84,0,0,0,,4,4
LANCASHIRE,2.54379825,LITTLE PLUMPTON,0,337967.41,432634.16,0,0,0,,4,4
LANCASHIRE,2.682726,GREAT PLUMPTON,0,338091.28,433363.53,0,0,0,,4,4
LANCASHIRE,11.84263,WEETON WITH PREESE,0,337957.63,435081.56,0,0,0,,4,4
LANCASHIRE,6.333708,GREAT SINGLETON,1,337991.66,437928.09,0,0,0,,4,4
LANCASHIRE,4.48871225,LITTLE SINGLETON,1,338872.41,440062.19,0,0,0,,4,4
LANCASHIRE,.2380677265625,POOL FOOT,0,338129.53,439380.34,0,0,0,,4,4
LANCASHIRE,5.8312395,EGTON,1,329594.81,483201.94,1,0,2.5649493,.024193548,4,4
LANCASHIRE,5.8629665,HAMBLETON,1,337733.66,442447.59,1,0,0,,4,4
LANCASHIRE,2.92688425,LARBRECK,1,340261.94,440148.25,0,0,0,,4,4
LANCASHIRE,1.851383125,LITTLE ECCLESTON,0,341438.47,439992.94,0,0,0,,4,4
LANCASHIRE,2.6935625,THISTLETON,1,340367.13,437905.44,1,0,0,,4,4
LANCASHIRE,4.983378,GREENHALGH,0,340782.72,435656.22,0,0,0,,4,4
LANCASHIRE,8.073202999999999,MEDLAR WITH WESHAM,1,341922.06,434189.91,0,0,0,,4,4
LANCASHIRE,3.534727,KIRKHAM,1,342121.69,431943.88,1,1,3.5263605,.42124677,4,4
LANCASHIRE,5.5903355,RIBBY WITH WREA,1,340366.94,430929.28,0,0,0,,4,4
LANCASHIRE,4.36154,BRYNING WITH KELLAMERGH,0,339808.41,429702.31,0,0,0,,4,4
LANCASHIRE,6.51906,WARTON,2,340689.22,428126.75,1,0,0,,4,4
LANCASHIRE,27.214928,BROUGHTON IN FURNESS,0,322964.66,489741.31,0,0,0,.0011166945,4,4
LANCASHIRE,8.414184000000001,NEWLAND,0,330777.13,480555.97,1,0,0,.024439918,4,4
LANCASHIRE,7.2630555,FRECKLETON,1,343086.28,429377.59,1,0,0,,4,4
LANCASHIRE,4.8512585,NEWTON WITH SCALES,0,344639.41,430721.59,0,0,0,,4,4
LANCASHIRE,6.533041,CLIFTON,1,346429.03,430332.88,0,0,0,,4,4
LANCASHIRE,5.6705455,SALWICK,0,347226.75,432825.66,0,0,0,,4,4
LANCASHIRE,8.456225999999999,TREALES,1,344640.56,433643.41,0,0,0,,4,4
LANCASHIRE,4.3277285,WHARLES,0,344880.53,435576.09,0,0,0,,4,4
LANCASHIRE,3.7829325,ROSEACRE,1,343605.59,436835.81,0,0,0,,4,4
LANCASHIRE,1.330278125,NEWSHAM,0,351098.56,435969.25,1,0,0,,4,4
LANCASHIRE,33.955852,GOOSNAGH,0,356421.69,440534.41,1,0,0,.61930585,4,4
LANCASHIRE,13.008902,WHITTINGHAM,1,357228.19,436493.09,0,0,0,,4,4
LANCASHIRE,10.999658,BARTON,1,352714.31,437667.13,0,0,3.0910425,,4,4
LANCASHIRE,2.41136,MANSRIGGS,0,328819.53,480568.06,0,0,2.5649493,.17391305,4,4
LANCASHIRE,4.436799,HAIGHTON,0,356619.16,434493.16,1,0,0,,4,4
LANCASHIRE,9.593889000000001,BROUGHTON,2,353316.88,433755.31,0,0,0,,4,4
LANCASHIRE,1.431736875,INGOL,0,351428.44,432027.59,0,0,0,,4,4
LANCASHIRE,2.242121,COTTAM,0,350392.38,431763.31,0,0,0,,4,4
LANCASHIRE,6.529072,LEA,1,348822.97,430780.84,0,0,0,,4,4
LANCASHIRE,3.040587,ASHTON,1,351174.63,430450.69,0,0,0,,4,4
LANCASHIRE,8.586093,PRESTON,4,354014.66,430137.81,1,1,4.0027347,.049015462,4,4
LANCASHIRE,2.56498925,FISHWICK,2,356053,429692.91,0,0,0,,4,4
LANCASHIRE,.48540546875,RIBBLETON MOOR,0,356977.56,431100.16,0,0,0,,4,4
LANCASHIRE,2.017027625,RIBBLETON,2,357100.25,431749.75,0,0,0,,4,4
LANCASHIRE,12.497294,ULVERSTON,2,329018.13,477659.09,1,1,2.5649493,.0024610336,4,4
LANCASHIRE,3.97630275,BROCKHOLES,0,357603.81,430573.94,0,0,3.1570003,,4,4
LANCASHIRE,4.5292585,GRIMSARGH,0,358654.16,433799.88,0,0,0,,4,4
LANCASHIRE,3.90397225,ELSTON,0,359851.09,432808.28,0,0,0,,4,4
LANCASHIRE,8.515991,ALSTON,1,360829.75,435155,0,0,0,.63625592,4,4
LANCASHIRE,4.32985,HOTHERSALL,0,362498.56,435385.91,0,0,0,,4,4
LANCASHIRE,5.1796875,DILWORTH,0,362267.63,438066.97,0,0,0,.61441648,4,4
LANCASHIRE,8.980746,RIBCHESTER,2,364183.5,436730.88,1,1,0,.28427741,4,4
LANCASHIRE,3.8023369375,DUTTON,1,366490.22,438806.41,1,0,0,,4,4
LANCASHIRE,2.7667834375,STIDD,0,365720.72,440285.41,1,0,2.9444389,,4,4
LANCASHIRE,12.950107,,0,362855.5,440246.69,0,0,3.7612002,,4,4
LANCASHIRE,.147045375,,0,362065.28,439791.34,0,0,0,,4,4
LANCASHIRE,11.6515,PENNINGTON,1,325936.56,478250.53,0,0,2.7245796,0,4,4
LANCASHIRE,22.606094,CHIPPING,2,360581.88,443259.19,1,1,3.6109178,.13943028,4,4
LANCASHIRE,8.864858999999999,CHAIGLEY,0,367058.69,441757.19,0,0,0,,4,4
LANCASHIRE,5.6955936796875,BAILEY,0,367117.59,439853.63,0,0,0,,4,4
LANCASHIRE,11.73999,AIGHTON,1,368924,439197.78,0,0,0,0,4,4
LANCASHIRE,2.66359775,STANDEN AND STANDEN HEY,0,373674,439646.28,0,0,0,,4,4
LANCASHIRE,1.056772875,PENDLETON HALL,0,375939.78,440187.66,0,0,0,,4,4
LANCASHIRE,1.406929125,HEYHOUSES,0,378513.5,437599.22,0,0,0,0,4,4
LANCASHIRE,4.513401,REEDLEY HALLOWS,0,383340.81,435865.88,0,0,0,0,4,4
LANCASHIRE,12.747562,LITTLE BOWLAND,0,363981.19,446185.75,0,0,0,.9201389,4,4
LANCASHIRE,6.03033,LEAGRAM,0,363071.56,443815.63,0,0,0,,4,4
LANCASHIRE,20.459754,ABOVE TOWN,0,321795.69,476877.69,0,0,0,,4,4
LANCASHIRE,6.495675,WHALLEY,3,373625.63,436248.38,1,1,3.4339871,.23023458,4,4
LANCASHIRE,1.917525375,MITTON,1,371803.38,437999.53,1,0,3.2188759,,4,4
LANCASHIRE,.83651725,HENTHORN,0,372742.31,439630.91,0,0,0,,4,4
LANCASHIRE,.666948625,COLDCOATS,0,375248.16,438671.78,0,0,0,,4,4
LANCASHIRE,9.635263,CLITHEROE,1,374539.72,442041.34,1,0,3.2188759,.050834451,4,4
LANCASHIRE,3.62657125,CHATBURN,1,376828.53,444368.63,0,0,2.9444389,.44839254,4,4
LANCASHIRE,4.2884975,WORSTON,0,377849.16,442395.91,1,0,6.0426331,,4,4
LANCASHIRE,1.84445825,LITTLE MEARLEY,0,377995.97,441424.56,0,0,0,,4,4
LANCASHIRE,4.198791,GREAT MEARLEY,2,377181.41,440744.25,0,0,3.2525868,,4,4
LANCASHIRE,7.6396095,PENDLETON,1,376740.09,438834.38,0,0,3.3945084,.031416718,4,4
LANCASHIRE,4.775477,LINDALE AND MARTIN,0,324354.75,475973.28,1,0,0,,4,4
LANCASHIRE,6.9833305,WISWELL,1,374894.16,437461.06,0,0,3.2188759,.36602211,4,4
LANCASHIRE,6.4071665,READ,1,376386.72,435098.72,0,0,3.4339871,.51960784,4,4
LANCASHIRE,4.1822105,SIMONSTONE,2,377740.31,434716,0,0,3.2188759,.30113637,4,4
LANCASHIRE,10.39010325,PADIHAM,0,379470.75,435828,0,0,3.2188759,.15018418,4,4
LANCASHIRE,6.26962209375,HIGHAM WITH WEST CLOSE BOOTH,1,382546.06,437488.25,0,0,0,.51059729,4,4
LANCASHIRE,8.2244925,GOLDSHAW BOOTH,0,380584.38,438596.47,0,0,0,.34731323,4,4
LANCASHIRE,5.7337035,BARLEY,0,380753.5,440538.06,0,0,0,.37482318,4,4
LANCASHIRE,4.8750545,WHEATLEY BOOTH,2,382754.97,441462.25,0,0,0,,4,4
LANCASHIRE,9.425326,DOWNHAM,1,379587.06,443404.84,1,1,3.6109178,.50766283,4,4
LANCASHIRE,3.48102075,TWISTON,0,381659.13,443614.84,0,0,3.2188759,,4,4
LANCASHIRE,6.497926,DALTON PROPER,0,323112.31,473327.03,1,0,2.7454376,,4,4
LANCASHIRE,4.6357995,ROUGHLEE BOOTH,0,383819.59,440042.84,0,0,0,.27924129,4,4
LANCASHIRE,4.1991215,BLACKO,0,385410.41,441794.38,0,0,0,,4,4
