STARTcounty,hundred,area,pla,agr_share_1831,NrGentry,mills,fivemilegrid_id,tenmilegrid_id,copyhold_count_1850,market_1600,valordummy,mill,lLStax_pc,perc_catholics_1800,ind_share_1831,North_South,East_West
DURHAM,STOCKTON WARD (NORTH EAST DIV),5.395772,GREAT STAINTON,.32967034,4,0,10668,2682,,,0,0,0,0,.0989011,1,0
DURHAM,STOCKTON WARD (NORTH EAST DIV),3.00884325,ELSTOB,,0,0,10668,2682,,,0,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),10.985026,PRESTON-LE-SKERNE,,1,0,10668,2682,,,0,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),7.022923,RICKNALL,1,0,0,10667,2682,,,0,0,0,.90625,0,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),3.971675,WOODHAM,.71875,1,0,10771,2682,,,1,0,0,.14215687,.21875,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),4.3432115,NUNSTAINTON,,0,0,10772,2682,,,1,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),8.408483,GREAT AYCLIFFE,.13725491,4,0,10667,2682,,,1,0,0,.03094984,.25098041,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),3.52076575,BRAFFERTON,.68333334,1,0,10668,2682,,,1,0,0,.11740891,.2,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),6.3353505,KETTON,,0,0,10564,2630,,,1,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),2.251554,SCHOOL AYCLIFFE,,0,0,10667,2682,,,0,0,0,,,1,0
DURHAM,CHESTER WARD (WEST DIV),20.897778,WINLATON,.1059406,0,0,11393,2837,,,0,0,0,.11566692,.51287127,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),7.191738,HEIGHINGTON,.34494773,1,0,10666,2681,,,1,0,0,.0086956518,.31707317,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),1.86160232421875,COATSAY MOOR,,1,0,10667,2682,,,1,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),8.641724999999999,WALWORTH,.78048778,0,0,10562,2629,,,0,0,0,.064516127,.14634146,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),2.14838925,REDWORTH,,2,0,10666,2681,,,0,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),2.6157165,NEWBIGGIN,.068376072,0,0,10666,2681,,,0,0,0,.019723866,.1025641,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),2.87703225,THICKLEY,.2,0,0,10666,2681,,,0,0,0,.2857143,0,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),3.36306025,INGLETON,.23170732,1,0,10561,2629,,,0,0,0,.016901409,.42682928,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),4.5835895,HILTON,.15806451,2,0,10665,2681,,,1,0,0,.0046082949,.22580644,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),3.0498195,WACKERFIELD,.93103451,0,0,10665,2681,,,1,0,0,.053571429,.068965517,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),7.947947,STAINDROP,.41107872,2,0,10560,2628,,1,1,0,0,.0040595401,.25655976,1,0
DURHAM,CHESTER WARD (WEST DIV),15.409415,CHOPWELL,.81538463,1,0,11392,2836,,,0,0,0,,.10769231,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),2.179794358398437,CLEATHAM,.85185188,0,0,10560,2628,,,0,0,0,.31914893,.074074075,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),10.938468,RABY WITH KEVERSTONE,.6981132,1,0,10664,2680,,,0,0,0,.024291499,0,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),19.1420837265625,LANGLEYDALE WITH SHOTTON,.85185188,0,0,10663,2680,,,0,0,0,.055299539,.055555556,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),6.2981125,COCKFIELD,.11594203,2,0,10664,2680,,,0,0,0,.017721519,.16908212,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),11.698881,WOODLAND,.35294119,0,0,10663,2680,,,0,0,0,.062780268,.19607843,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),11.890266,WINSTON,.52808988,1,0,10560,2628,,,1,0,0,.0061162082,.19101124,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),15.12342515625,MARWOOD,.8214286,1,1,10663,2680,,,0,1,0,,.10714286,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),16.158277375,BARNARD CASTLE,.093439363,4,0,10662,2679,,1,1,0,0,.069074489,.37972167,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),11.833197,STREATLAM AND STAINTON,.60714287,1,0,10559,2628,,,0,0,0,.31481481,.16666667,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),6.00524,WESTWICK,.875,0,0,10455,2628,,,0,0,0,,.03125,1,0
DURHAM,CHESTER WARD (EAST DIV),5.9140405,HARTON,.41999999,1,0,11501,2891,,,1,0,0,.33179724,.2,1,0
DURHAM,CHESTER WARD (WEST DIV),11.311742,GREENSIDE,.39840639,0,0,11496,2888,,,0,0,0,.42590865,.15936255,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),1.490257375,SLEDWICK,,0,0,10456,2628,,,0,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),6.498222,WHORLTON,.63953489,0,0,10456,2628,,,0,0,0,.32797429,.25581396,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),2.17952313671875,CLEATHAM,,0,0,10560,2628,,,1,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),3.303678,ALWENT AND SELABY,,0,0,10561,2629,,,0,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),6.204013,GAINFORD,.40909091,0,0,10561,2629,,,0,0,0,.19465649,.37878788,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),4.5305045,LANGTON,.84615386,1,0,10561,2629,,,1,0,0,.95327103,.15384616,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),3.28891225,HEADLAM,.6785714,2,0,10561,2629,,,0,0,0,.93577981,.10714286,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),1.665018,MORTON TINMOUTH,1,0,0,10561,2629,,,1,0,0,,0,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),4.041083,BOLAM,.64516127,1,0,10666,2681,,,0,0,0,.88695651,.22580644,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),2.6389395,KILLERBY,.77272725,1,0,10562,2629,,,0,0,0,.10526316,.18181819,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),3.1545605,SUMMERHOUSE,.67391306,0,0,10562,2629,,,0,0,0,.53125,.26086956,1,0
DURHAM,CHESTER WARD (WEST DIV),4.62013746875,CRAWCROOK,.24705882,0,0,11496,2888,,,1,0,0,,.30588236,1,0
DURHAM,DARLINGTON WARD (SOUTH WEST DIV),3.98587775,PIERCEBRIDGE,.47457626,1,0,10562,2629,,,0,0,0,.36690646,.45762712,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),4.147271,DENTON,.54545456,1,0,10562,2629,,,0,0,0,.70833331,.33333334,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),4.338363,HOUGHTON LE SIDE,.58064514,2,0,10666,2681,,,0,0,0,.7846154,.19354838,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),1.693117375,CARLBURY,,0,0,10562,2629,,,0,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),4.103884,LOW CONISCLIFFE,,2,0,10459,2630,,,0,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),1.11871225,THORNTON HALL,,0,0,10562,2629,,,0,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),1.763635,ULNABY,,0,0,10562,2629,,,0,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),3.99964175,HIGH CONISCLIFFE,,0,0,10458,2629,,,1,0,0,,,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),4.2093065,ARCHDEACON NEWTON,1,0,0,10563,2630,,,0,0,0,,0,1,0
DURHAM,DARLINGTON WARD (SOUTH EAST DIV),5.7227415,COCKERTON,.27407408,1,0,10563,2630,,,0,0,0,.16091955,.11851852,1,0
DURHAM,CHESTER WARD (WEST DIV),4.8474185,RYTON,.26708075,2,0,11497,2889,,,0,0,0,.77457625,.22360249,1,0
