STARTcounty,area,pla,latitude,longitude,valordummy,LS_pc_change,pc_change1525_1086,pc_change1525_1066,pc_change1332_1086,pc_change1332_1066,pc_change1086_1066,cutoff1,cutoff2
BERKSHIRE,4.308312,EAST SHEFFORD,438783,174390.53,-.69258142,-.24936825,,,,,,4,4
BERKSHIRE,9.066262999999999,WEST SHEFFORD,437777.78,175080.09,1.443785,.1251172,-.097198009,-.036852125,-.15356576,-.16018669,-.07485678,4,4
BERKSHIRE,2.57252175,HUNGERFORD,434871.34,167843.69,1.443785,,,,,,,4,4
BERKSHIRE,10.60805,RADLEY,452220.88,199277.61,-.69258142,.56439978,.079109646,-.038778357,-.10553501,-.18304008,-.15923749,4,4
BERKSHIRE,.86409709375,ST HELEN,452186.06,197208.36,-.69258142,.40275878,,,,,,4,4
BERKSHIRE,5.6993855,"EDINGTON, HIDDEN AND NEWTOWN",435159.94,170900.38,-.69258142,-.096104994,,,,,,4,4
BERKSHIRE,5.0939235,SANDEN FEE,433408.47,166615.72,-.69258142,-.17460105,,,,,,4,4
BERKSHIRE,4.826801,AVINGTON,436971.13,169760.95,-.69258142,-.0014549587,-.024574444,-.026117783,-.067982711,-.10651109,-.094954208,4,4
BERKSHIRE,30.9495435,KINTBURY,437969.47,167695.02,1.443785,.26869088,.045034118,-.020356864,-.082178891,-.13276944,-.11177743,4,4
BERKSHIRE,6.82508,SHALBOURNE,431629.31,164553.09,1.443785,.29052976,.2308909,.046044473,.01784529,.0083290134,-.064435884,4,4
BERKSHIRE,7.646399,OXENWOOD,430824.75,159656.53,-.69258142,,,,,,,4,4
BERKSHIRE,11.20746131054688,INKPEN,436318.19,168163.88,-.69258142,-.040090982,-.093744017,-.040902901,-.12727085,-.1570044,-.10803349,4,4
BERKSHIRE,5.9036415,WEST WOODHAY,439092.44,163011.81,-.69258142,.052428842,,,,,,4,4
BERKSHIRE,7.4597655,HAMSTEAD MARSHALL,441397.19,165848.83,-.69258142,-.18439308,-.080374889,-.038486533,-.053893588,-.1098339,-.10639858,4,4
BERKSHIRE,9.771751,ENBOURNE,444176.5,165186.75,-.69258142,-.11548544,-.1093126,-.043794487,-.12830666,-.15975234,-.11160057,4,4
BERKSHIRE,15.598577,SPEEN,444091.94,168297.06,-.69258142,.76512986,.24644405,-.0048686163,-.066770628,-.14312731,-.1298323,4,4
BERKSHIRE,6.41694,SHIPPON,448034.66,197827.44,-.69258142,.0483981,,,,,,4,4
BERKSHIRE,8.1096705,SHAW,447346.56,169650.86,1.443785,-.0078195175,-.067771263,-.044386417,-.10806181,-.17398903,-.14645387,4,4
BERKSHIRE,5.01881,NEWBURY,446386.91,165575.47,1.443785,-.080943249,-.12005901,-.035453271,-.14920293,-.12583955,-.0033992368,4,4
BERKSHIRE,2.1606625,SANDLEFORD PRIORY,447051.81,164540.14,-.69258142,,-.16540518,-.05233968,,,-.11784295,4,4
BERKSHIRE,31.65793,THATCHAM,451767.47,167092.61,-.69258142,-.40523645,-.16540518,-.05233968,-.14229263,-.16650073,-.10851791,4,4
BERKSHIRE,10.255634,GREENHAM,449077,165414.39,-.69258142,-.31165636,,,,,,4,4
BERKSHIRE,5.7997475,MIDGHAM,455643.5,167097.06,-.69258142,-.40523645,-.16540518,-.05233968,.73176956,-.0021777849,-.15904269,4,4
BERKSHIRE,6.915167,BRIMPTON,456177.03,164495.44,-.69258142,-.22619846,-.11910255,-.04473266,-.10302893,-.14023249,-.10572539,4,4
BERKSHIRE,2.7673975,WASING,457640.56,164289.2,1.443785,-.32105994,,,,,,4,4
BERKSHIRE,15.248540625,ALDERMASTON,459779.47,167758.34,1.443785,.26431209,-.034538791,-.035026576,-.12758145,-.1652097,-.12145697,4,4
BERKSHIRE,7.4040442578125,BEENHAM,461084.88,168529.42,-.69258142,.028556205,,,,,,4,4
BERKSHIRE,2.84699,WOOLHAMPTON,457710,167172.98,-.69258142,,,,,,,4,4
BERKSHIRE,21.50544482177735,BUCKLEBURY,456751.38,172889.63,1.443785,-.16171394,-.14066678,-.047613472,-.16406916,-.17489722,-.092567869,4,4
BERKSHIRE,2.852632,MARLESTON,453278.44,171894.53,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,3.99181825,FRILSHAM,454481,173574.81,-.69258142,-.3638714,-.15128244,-.049334452,-.070844337,-.094930388,-.081874922,4,4
BERKSHIRE,3.786411417480469,STANFORD DINGLEY,456883.41,172482.17,-.69258142,-.31462237,,,,,,4,4
BERKSHIRE,17.741898,BRADFIELD,459437,172910.75,-.69258142,.20717914,-.021339027,-.034456804,-.11211558,-.16018933,-.12547253,4,4
BERKSHIRE,3.1543085,TIDMARSH,463142,174552.44,-.69258142,.084251113,-.094942704,-.036192331,-.1476012,-.15450057,-.073826134,4,4
BERKSHIRE,5.716107818359375,ENGLEFIELD,464572.19,171952.08,-.69258142,.60454136,.058677889,-.023133567,-.11729676,-.16060573,-.1224207,4,4
BERKSHIRE,5.00963719921875,PADWORTH,461502.38,167840.16,-.69258142,-.29918611,,,,,,4,4
BERKSHIRE,3.04473775,CHOLSWELL,447207.06,199862.14,-.69258142,.27901813,,,,,,4,4
BERKSHIRE,1.411771125,NORTHCOURT,450814.28,198757.8,-.69258142,,,,,,,4,4
BERKSHIRE,8.74629,UFTON NERVET,462294.78,167923.13,-.69258142,-.40523645,-.16540518,-.05233968,.087209001,-.12037257,-.14988719,4,4
BERKSHIRE,2.11829375,GRAZELEY,468695.41,167723.59,-.69258142,,,,,,,4,4
BERKSHIRE,2.3436145,SULHAMPSTEAD BANNISTER - UPPER END,463602.03,168805.13,-.69258142,-.19318426,,,,,,4,4
BERKSHIRE,2.29036575,SULHAMPSTEAD BANNISTER - LOWER END,468256.19,166467.59,-.69258142,,,,,,,4,4
BERKSHIRE,17.340262,BURGHFIELD,466887.44,169272.91,-.69258142,-.18876404,-.097544432,-.031491444,-.081702143,-.059399191,-.035443474,4,4
BERKSHIRE,16.407584,TILEHURST,467175.31,173480.73,-.69258142,-.19247046,,,,,,4,4
BERKSHIRE,5.4502405,THEALE,464122.03,171685.31,-.69258142,,,,,,,4,4
BERKSHIRE,3.0632323125,SULHAM,465186.59,176086.94,1.443785,-.1119649,,,,,,4,4
BERKSHIRE,.70468848046875,WHITCHURCH,465203.03,177076.69,-.69258142,,,,,,,4,4
BERKSHIRE,3.535325153320313,PURLEY,465854.22,176433.94,-.69258142,-.40523645,-.16540518,-.05233968,-.12357136,-.1423925,-.088414565,4,4
BERKSHIRE,.017690224609375,SALTNEY MEADS,464498.34,177066.73,-.69258142,,,,,,,4,4
BERKSHIRE,1.311713625,BARTON,450530.75,197795.34,-.69258142,,,,,,,4,4
BERKSHIRE,5.544663,ST MARY READING,470473.19,173103.34,1.443785,-.40523645,-.16540518,-.05233968,-.15990081,-.16337708,-.067954831,4,4
BERKSHIRE,2.044067125,SOUTHCOTE,469079,171627.16,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,1.257823375,ST LAWRENCE READING,471958.91,173935.83,-.69258142,,-.16540518,-.05233968,,,-.094954208,4,4
BERKSHIRE,2.533668,ST GILES READING,472258.81,172831.05,-.69258142,,,,,,,4,4
BERKSHIRE,8.991153000000001,WHITLEY,471844,170578.56,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,9.859556250000001,SHINFIELD,473044.34,167965.41,-.69258142,-.16757378,-.12805262,-.044391293,-.14246449,-.15381612,-.081874914,4,4
BERKSHIRE,6.209607,HARTLEY DUMMER,470094.28,168129.2,-.69258142,-.21022411,-.10574958,-.030124603,-.084647723,-.032954842,-.0033992368,4,4
BERKSHIRE,2.346777,DIDNAM,470819.38,166788.8,-.69258142,,,,,,,4,4
BERKSHIRE,7.04162,SWALLOWFIELD WEST,471671.94,164411.09,-.69258142,-.32007292,-.1502258,-.049149472,-.1342736,-.14778477,-.08316651,4,4
BERKSHIRE,1.9316425,FARLEY,475460.72,164698.56,-.69258142,,,,,,,4,4
BERKSHIRE,6.187605,SWALLOWFIELD EAST,473815.63,164783.28,-.69258142,.26970163,,,,,,4,4
BERKSHIRE,.1850228125,PUMNEY,452949.72,197686.8,-.69258142,,,,,,,4,4
BERKSHIRE,3.89701875,BEECH HILL,469768.94,164559.97,-.69258142,-.25158659,,,,,,4,4
BERKSHIRE,12.374437,STRATFIELD MORTIMER,466812.81,164309.45,1.443785,-.11566532,-.026730342,-.036032006,-.017404655,-.11946367,-.12868498,4,4
BERKSHIRE,2.732468057617187,WOKEFIELD,467040.78,166810.16,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,5.964184,ARBORFIELD,475226.47,166786.27,1.443785,-.079840995,,,,,,4,4
BERKSHIRE,4.6988025,NEWLAND,476609.53,168349.48,-.69258142,,,,,,,4,4
BERKSHIRE,8.247074,WINNERSH,477970.69,170844.97,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,7.933653578125,WHISTLEY,479575.34,177189.7,-.69258142,-.26649699,-.14868394,-.050471637,-.15670814,-.18382345,-.1315762,4,4
BERKSHIRE,6.9686850625,BROAD HINTON,480431.78,176744.06,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,8.673712,WOKINGHAM,481734.75,170579.84,1.443785,.32722694,,,,,,4,4
BERKSHIRE,25.468668453125,WOKINGHAM SOUTH,481277.97,167366.7,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,3.28735725,SEACOURT,447898.31,207479.92,-.69258142,-.40523645,-.16540518,-.05233968,-.01006947,.018672025,-.040021218,4,4
BERKSHIRE,.858360125,ABINGDON ST NICHOLAS,450309.56,201633.34,1.443785,-.40523645,-.16540518,-.05233968,-.16623122,-.15034054,-.0033992471,4,4
BERKSHIRE,.26788378125,WOKINGHAM TOWN,481102.22,168706.53,-.69258142,,,,,,,4,4
BERKSHIRE,15.927353,FINCHAMPSTEAD,478771.19,163738.91,-.69258142,-.28157297,-.1314389,-.046015345,-.096790969,-.12723634,-.094954208,4,4
BERKSHIRE,4.684505,SONNING TOWN,476123.19,175699.7,1.443785,.34974417,,,,,,4,4
BERKSHIRE,15.193317,WOODLEY AND SANDFORD,476732.19,173590.13,-.69258142,,,,,,,4,4
BERKSHIRE,9.115600000000001,EARLEY,474372.97,171604.64,1.443785,-.40523645,-.16540518,-.05233968,-.10835742,-.15952833,-.12699844,4,4
BERKSHIRE,17.898144,WARGRAVE,479638.38,180003.75,-.69258142,,-.054220695,-.034088589,,,-.10579313,4,4
BERKSHIRE,6.363094,REMENHAM,477627.59,183445.38,-.69258142,-.14205974,-.12310512,-.047088988,-.14107974,-.17408094,-.12547253,4,4
BERKSHIRE,16.776847,HURLEY,482119.53,181766.3,1.443785,-.29586396,-.13048817,-.045838326,-.079461642,-.11476927,-.094954208,4,4
BERKSHIRE,10.090983,BISHAM,484963.06,183595.42,1.443785,-.29506177,,,,,,4,4
BERKSHIRE,22.804384,COOKHAM,487956.34,183958.69,1.443785,-.30401513,-.11062595,-.049704786,.0068062935,-.16494966,-.16285747,4,4
BERKSHIRE,6.037824,BALKING,432459.59,190990.55,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,3.63026025,MAIDENHEAD,488759.84,181822.41,-.69258142,,,,,,,4,4
BERKSHIRE,5.0604705,MAIDENHEAD,488707.63,180303.63,-.69258142,,-.16540518,-.05233968,,,-.15599085,4,4
BERKSHIRE,31.50716,BRAY,489579.31,177103.3,1.443785,-.17684127,-.0079986351,-.04196509,.064336106,-.13582353,-.15410033,4,4
BERKSHIRE,10.85090612109375,WHITE WALTHAM,485664.28,179138.91,1.443785,-.40523645,-.16540518,-.05233968,-.071073644,-.14635748,-.13109432,4,4
BERKSHIRE,14.782804,WALTHAM ST LAWRENCE,482914.66,175204.38,-.69258142,,.071313985,-.015223226,,,-.10941025,4,4
BERKSHIRE,5.222248,RUSCOMBE,480477.47,176334.09,1.443785,-.40523645,,,,,,4,4
BERKSHIRE,21.443886,EASTHAMPSTEAD,486066.81,166572.8,-.69258142,-.097969025,-.093099587,-.04426194,-.1120862,-.16456228,-.1315762,4,4
BERKSHIRE,18.218438,SANDHURST,484624.91,162520.27,1.443785,-.23099959,,,,,,4,4
BERKSHIRE,22.460684,WINKFIELD - NORTH DISTRICT,491756.25,172210.63,-.69258142,-.20516281,-.11930735,-.046019353,-.11399624,-.15660064,-.11909142,4,4
BERKSHIRE,19.259656,WINKFIELD - SOUTH DISTRICT,489744.38,167062.95,-.69258142,,,,,,,4,4
BERKSHIRE,13.765601,WARFIELD,487865.69,171703.94,-.69258142,,-.16540518,-.05233968,,,-.14073169,4,4
BERKSHIRE,3.536425375,BESSELS LEIGH,446837.91,202180.05,-.69258142,.96254224,-.12064329,,-.19083558,,,4,4
BERKSHIRE,12.967606,SUNNINGHILL,495590.38,168760.77,-.69258142,-.23683257,,,,,,4,4
BERKSHIRE,6.798536796875,CLEWER,494780.03,177486.8,-.69258142,-.32161054,-.099252328,-.050248064,.10393457,-.16648076,-.17096211,4,4
BERKSHIRE,11.823549125,NEW WINDSOR,496232.47,177083.13,-.69258142,.10920802,-.035298333,-.028979694,-.105249,-.13584711,-.098224029,4,4
BERKSHIRE,.0479161015625,WINDSOR CASTLE - UPPER WARD,497005.22,177102.73,1.443785,,,,,,,4,4
BERKSHIRE,10.139102,OLD WINDSOR,497301.72,173669.39,1.443785,-.22481048,,,,,,4,4
BERKSHIRE,12.206832,OLD WINDSOR,495630,169546.63,-.69258142,,,,,,,4,4
BERKSHIRE,4.63361083203125,TUBNEY,443981.94,199503.34,1.443785,-.40523645,-.16540518,-.05233968,-.14223391,-.071695514,.088155717,4,4
BERKSHIRE,5.6037115,BARKHAM,477983,166295.72,-.69258142,-.014342584,-.09204036,-.042094588,-.13060166,-.16468175,-.11784294,4,4
BERKSHIRE,2.06628465625,LITTLE HAMPDEN,486133.25,203996.39,-.69258142,,,,,,,4,4
BERKSHIRE,7.8915575,GREAT HAMPDEN,485209.25,202161.61,-.69258142,,,,,,,4,4
BERKSHIRE,6.5063865,FYFIELD,441762.78,198240.67,-.69258142,.079063632,-.095514044,-.045507677,-.1474604,-.18285839,-.13844281,4,4
BERKSHIRE,4.5526135,KINGSTON BAGPUIZE,440750.59,198674.84,-.69258142,-.20089093,,,,,,4,4
BERKSHIRE,9.383122999999999,LONGWORTH,438806.47,198568.38,-.69258142,.26189095,,,,,,4,4
BERKSHIRE,4.249695,DRAYCOT MOOR,439974.16,198699.08,-.69258142,.073222563,-.10729947,-.046930201,-.15635027,-.18706508,-.14073169,4,4
BERKSHIRE,4.9495215,CHARNEY BASSET,437747.72,194880.89,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,8.224123000000001,HINTON WALDRIST,437160.59,198795.75,-.69258142,-.40523645,-.16540518,-.05233968,-.16886796,-.18171692,-.10459157,4,4
BERKSHIRE,18.265302,BUCKLAND,433616.78,198032.92,1.443785,-.15877476,-.13599177,-.048298765,-.15716688,-.17942093,-.1189554,4,4
BERKSHIRE,4.08402675,HATFORD,433357.81,195302.02,-.69258142,.44591358,,,,,,4,4
BERKSHIRE,23.431674,FARINGDON,429287.25,196860.05,-.69258142,-.40523645,-.16540518,-.05233968,-.0029951627,-.10668647,-.1247319,4,4
BERKSHIRE,3.44075625,LITTLE COXWELL,428126.78,193189.73,-.69258142,-.40523645,-.16540518,-.05233968,-.15169893,-.17140168,-.10639858,4,4
BERKSHIRE,5.856576,GREAT COXWELL,426436.97,194356.83,1.443785,-.40523645,-.16540518,-.05233968,-.12369636,-.13222939,-.072065465,4,4
BERKSHIRE,6.3137305,EATON HASTINGS,425979.03,197817.17,-.69258142,-.40523645,-.16540518,-.05233968,-.094894208,-.1649587,-.14073169,4,4
BERKSHIRE,11.614468,BUSCOT,422892.94,196844.67,-.69258142,-.40523645,-.16540518,-.05233968,-.022813724,-.14769928,-.14683536,4,4
BERKSHIRE,8.1768485,COLESHILL,424226.47,194185.17,1.443785,-.40523645,,,,,,4,4
BERKSHIRE,7.6316325,SHRIVENHAM,423534.94,188983.5,1.443785,-.40523645,-.16540518,-.05233968,-.012927339,-.15985528,-.15700813,4,4
BERKSHIRE,1.015917875,BOTLEY,448388.84,205920.44,1.443785,1.2976019,,,,,,4,4
BERKSHIRE,1.05184125,BRADLEY,446629.53,202554.66,-.69258142,,,,,,,4,4
BERKSHIRE,4.3843875,CHAWLEY,447645.25,205099.13,-.69258142,-.17267862,,,,,,4,4
BERKSHIRE,1.60237125,CHILSWELL,449231.53,203384,-.69258142,,,,,,,4,4
BERKSHIRE,6.61212,CUMNOR,445611,205027.84,1.443785,.36719933,-.11201511,-.036989711,-.17668924,-.17419964,-.04513754,4,4
BERKSHIRE,.8678281875,HENWOOD,447569.91,203137.45,-.69258142,,,,,,,4,4
BERKSHIRE,3.74569525,HILLEND,446199.72,206810.47,-.69258142,.065285966,,,,,,4,4
BERKSHIRE,.5964144375,STROUD,444758.09,207569.2,-.69258142,.013386119,,,,,,4,4
BERKSHIRE,1.714030875,SWINFORD,445070.13,208552.67,-.69258142,.50117987,,,,,,4,4
BERKSHIRE,2.7285605,WHITLEY,444377.06,204773.53,-.69258142,.55685705,,,,,,4,4
BERKSHIRE,6.1657805,WATCHFIELD,424371.44,191226.89,1.443785,-.40523645,,,,,,4,4
BERKSHIRE,5.141469,BOURTON,422737.97,187230.92,1.443785,-.40523645,-.16540518,-.05233968,-.12314851,-.16261458,-.12093602,4,4
BERKSHIRE,3.34281825,BECKETT,426023.97,189307.59,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,7.5883745,LONGCOTT,426971.59,191142.42,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,4.126031,FERNHAM,429390.75,191648.92,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,7.1499415,SHELLINGFORD,431236.66,193143,-.69258142,.041103091,-.10193897,-.048400663,-.14828488,-.19079113,-.15599085,4,4
BERKSHIRE,11.755996,STANFORD IN THE VALE,434067.75,193673.23,-.69258142,-.40523645,-.16540518,-.05233968,-.15371178,-.18621212,-.14097714,4,4
BERKSHIRE,3.94123975,GOOSEY,436442.53,192520.58,-.69258142,-.036105085,,,,,,4,4
BERKSHIRE,4.2198895,PUSEY,436230.19,196657.38,-.69258142,.10171018,,,,,,4,4
BERKSHIRE,4.145183,DENCHWORTH,437617.84,191888.05,1.443785,-.40523645,-.16540518,-.05233968,-.14729358,-.15907155,-.084781431,4,4
BERKSHIRE,4.765517,APPLETON,443462.97,201031.08,-.69258142,-.40523645,-.16540518,-.05233968,-.1420926,-.17702329,-.13055891,4,4
BERKSHIRE,3.445541,EATON,444706.41,203122.03,-.69258142,,-.16540518,-.05233968,,,-.094954208,4,4
BERKSHIRE,6.1195875,WOOTTON,448215.06,201605.55,-.69258142,.28943273,,,,,,4,4
BERKSHIRE,5.3927025,WEST HANNEY,439712.31,192763.97,-.69258142,-.40523645,-.16540518,-.05233968,-.12576337,-.16673499,-.12547253,4,4
BERKSHIRE,7.1812425,EAST HANNEY,442974.66,193540.42,-.69258142,.16834839,,,,,,4,4
BERKSHIRE,1.405768375,POUGHLEY,441595.81,193690.56,1.443785,,,,,,,4,4
BERKSHIRE,3.1006605,LYFORD,439881.59,194434.47,-.69258142,8.8771896,.50027847,.12118553,-.17568041,-.1759692,-.058332231,4,4
BERKSHIRE,9.880877,MARCHAM,445631.13,197630.13,-.69258142,-.091839358,-.10591256,-.041262485,-.12976727,-.15096018,-.094954208,4,4
BERKSHIRE,5.50813915625,FRILFORD,444545.75,197330.69,-.69258142,-.0047080191,-.027121656,-.030657472,-.069353603,-.12274179,-.10941025,4,4
BERKSHIRE,3.77032325,GARFORD,442503.81,195334.13,1.443785,.61118096,,,,,,4,4
BERKSHIRE,9.798332,STEVENTON,445833.5,192021.31,1.443785,-.096879803,-.12381905,-.047384094,-.15113373,-.17990868,-.127914,4,4
BERKSHIRE,7.610332,DRAYTON,446827.78,194161.08,-.69258142,-.21234155,-.14590359,-.050028987,-.16425811,-.18605433,-.12824692,4,4
BERKSHIRE,5.974768,MILTON,448303,191299.34,-.69258142,.019687848,-.091568194,-.046977945,-.13601239,-.18509452,-.15080273,4,4
BERKSHIRE,9.15128069921875,SUTTON COURTENEY,450589.84,193972.13,-.69258142,-.2366201,-.1349739,-.04271543,-.13340363,-.11832051,-.030997856,4,4
BERKSHIRE,5.249501461914062,SUTTON WICK,448587.5,195688.81,-.69258142,,,,,,,4,4
BERKSHIRE,3.51257,APPLEFORD,452556.38,192917.25,-.69258142,-.20629922,-.082704946,-.044640519,-.041966219,-.14591996,-.14073169,4,4
BERKSHIRE,9.044399,LONG WITTENHAM,454828.53,193501,-.69258142,-.40523645,-.16540518,-.05233968,-.16069134,-.17320758,-.094954208,4,4
BERKSHIRE,3.6282855,LITTLE WITTENHAM,456495.38,193100.94,1.443785,.36592111,-.1164355,-.045045372,-.17887282,-.1898393,-.11326519,4,4
BERKSHIRE,8.421253999999999,BRIGHTWELL,459297.91,190901.58,-.69258142,.14071588,-.077149898,-.035450578,-.14072014,-.15758418,-.092411011,4,4
BERKSHIRE,2.9504075,SOTWELL,458742.81,191396.81,-.69258142,-.21817818,,,,,,4,4
BERKSHIRE,3.50308275,ALL HALLOWS,460401.22,191028.03,-.69258142,.12839763,-.097851582,.096443571,-.15434913,.2147011,.89647168,4,4
BERKSHIRE,.40982490625,"WALLINGFORD, ST MARY MORE",460300.47,189566.8,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,.12465890625,WALLINGFORD CASTLE PRECINCTS,460933.88,189745.17,1.443785,,,,,,,4,4
BERKSHIRE,.179073296875,"WALLINGFORD, ST PETER",460922.78,189433.03,-.69258142,,,,,,,4,4
BERKSHIRE,3.496299,NORTH HINKSEY,449712.25,204782.08,-.69258142,-.18768081,,,,,,4,4
BERKSHIRE,1.275157,GRANDPONT,451710.5,204901.67,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,.9481791875,"WALLINGFORD, ST LEONARD",459957.75,189096.28,-.69258142,,-.16540518,-.05233968,,,-.14762855,4,4
BERKSHIRE,13.465728,CHOLSEY,458427.09,185669.84,1.443785,,-.16540518,-.05233968,,,-.17140159,4,4
BERKSHIRE,4.5819095,CHOLSEY,457988.13,187662.47,-.69258142,.5816651,,,,,,4,4
BERKSHIRE,5.4698785,SOUTH MORETON,455262.94,188628,-.69258142,.22610806,,,,,,4,4
BERKSHIRE,4.37911,NORTH MORETON,455954.06,190330.73,1.443785,-.099817671,,,,,,4,4
BERKSHIRE,7.0777455,ASTON TIRROLD,455705.38,184884.77,1.443785,-.40523645,,,,,,4,4
BERKSHIRE,16.976584,BLEWBURY,452531.63,184872.31,-.69258142,-.089664832,-.076031603,-.033071313,-.093469538,-.11234175,-.080498159,4,4
BERKSHIRE,5.3350048203125,ASTON UPTHORPE,456563.63,187416.41,-.69258142,,-.16540518,-.05233968,,,-.10803349,4,4
BERKSHIRE,5.687039,UPTON,450817.09,186174.39,1.443785,-.17610817,-.13416906,-.04652369,-.15056533,-.16592273,-.094954208,4,4
BERKSHIRE,7.053981,EAST HAGBOURNE,452992.94,189016.28,1.443785,-.27070737,-.14754012,-.045686934,-.1519371,-.12977359,-.0033992471,4,4
BERKSHIRE,4.3813455,WEST HAGBOURNE,450953.78,188001.64,-.69258142,.20751494,,,,,,4,4
BERKSHIRE,4.5450045,DIDCOT,452337.13,190792.28,-.69258142,-.30619955,-.15023679,-.048103273,-.14402215,-.13980033,-.04917673,4,4
BERKSHIRE,10.231802,HARWELL,449237.66,189121.25,1.443785,-.10086205,-.14787504,-.048175249,-.18116915,-.18349674,-.069697656,4,4
BERKSHIRE,5.8443035,CHILTON,448304.63,185485.19,-.69258142,.11075425,,,,,,4,4
BERKSHIRE,12.6345480546875,EAST HENDRED,447640.25,192018.72,-.69258142,.36424607,,,,,,4,4
BERKSHIRE,8.305459193359376,WEST HENDRED,444748.19,195240.52,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,7.1769225,ARDINGTON,443393.44,188081.7,-.69258142,-.40523645,-.16540518,-.05233968,-.18346317,-.18959011,-.094954208,4,4
BERKSHIRE,11.87801218652344,EAST LOCKINGE,444212.34,191811.05,1.443785,-.40523645,-.16540518,-.05233968,-.1564174,-.18164717,-.12603967,4,4
BERKSHIRE,10.1901114375,WANTAGE,444476.44,195249.45,-.69258142,-.40523645,-.16540518,-.05233968,-.17642853,-.18230425,-.084516346,4,4
BERKSHIRE,7.5095195,GROVE,439992.72,190435,-.69258142,-.40523645,-.16540518,-.05233968,-.13197748,-.15255024,-.094954208,4,4
BERKSHIRE,2.47351775,SOUTH HINKSEY,450997.66,203842.11,-.69258142,-.027749792,,,,,,4,4
BERKSHIRE,1.054518375,SOUTH HINKSEY,452006.03,203431.34,-.69258142,,-.16540518,-.05233968,,,-.1132652,4,4
BERKSHIRE,2.58913375,BAGLEY WOOD,451157.59,202160.7,-.69258142,,,,,,,4,4
BERKSHIRE,7.303649,CHARLTON,441223.72,187599.92,-.69258142,-.40523645,,,,,,4,4
BERKSHIRE,3.39479575,WEST LOCKINGE,441920.5,187480.22,-.69258142,,,,,,,4,4
BERKSHIRE,9.749265421875,LETCOMBE REGIS,438720.09,189589.17,-.69258142,-.00074610539,-.12679012,-.048744727,-.16644797,-.19069733,-.14073169,4,4
BERKSHIRE,5.6221475,EAST CHALLOW,437725.97,189335.75,-.69258142,-.053464036,,,,,,4,4
BERKSHIRE,6.69832042578125,LETCOMBE BASSETT,436936.47,189292.84,-.69258142,-.30082828,-.15066795,-.049412757,-.14869004,-.16194214,-.088850535,4,4
BERKSHIRE,13.09460179101563,CHILDREY,437397.19,188596.83,1.443785,-.40523645,-.16540518,-.05233968,-.10431854,-.16275705,-.13356096,4,4
BERKSHIRE,13.525413,SPARSHOLT,433846.97,186980.95,1.443785,-.40523645,-.16540518,-.05233968,-.074720122,-.069325417,-.053435106,4,4
BERKSHIRE,7.70181231640625,KINGSTON LISLE,433717.91,191837.2,-.69258142,-.40523645,-.16540518,-.05233968,-.1383719,-.17278223,-.12547253,4,4
BERKSHIRE,.9454913125,FAWLER,432033.53,188577.17,-.69258142,-.40523645,,,,,,4,4
BUCKINGHAMSHIRE,5.391402,LILLINGSTONE LOVELL,471325.5,240883.72,-.69258142,,-.092439935,-.035357527,,,-.072065465,4,4
BUCKINGHAMSHIRE,17.122894,SOULBURY,489006.38,227422.31,1.443785,-.28079191,-.14804295,-.049354903,-.14932458,-.16802289,-.10197716,4,4
BUCKINGHAMSHIRE,16.011178,STEWKLEY,484441.38,225727.67,1.443785,6.7008739,.75369412,.07442414,-.15328109,-.17725369,-.11869068,4,4
BUCKINGHAMSHIRE,4.750692,DUNTON,482021.53,224369.81,-.69258142,,-.14756595,-.049018111,,,-.094954208,4,4
BUCKINGHAMSHIRE,6.365702,HOGGESTON,480598.63,224657.25,-.69258142,,-.14915261,-.039629899,,,.19802167,4,4
BUCKINGHAMSHIRE,10.33736,SWANBOURNE,479656.34,226983.11,1.443785,,-.12481866,-.044782698,,,-.094954208,4,4
BUCKINGHAMSHIRE,6.3108695,GRANDBOROUGH,476852.22,225232.22,-.69258142,,-.13631961,-.046924111,,,-.094954208,4,4
BUCKINGHAMSHIRE,7.799571,WINSLOW,476933.38,227568.56,-.69258142,,-.16540518,-.05233968,,,-.094928324,4,4
BUCKINGHAMSHIRE,5.2359175,ADDINGTON,474703.88,228694.5,-.69258142,,,,,,,4,4
BUCKINGHAMSHIRE,9.635870000000001,EAST CLAYDON,473761.88,225127.55,1.443785,,,,,,,4,4
BUCKINGHAMSHIRE,10.638919,MIDDLE CLAYDON,471838.56,225242.42,-.69258142,-.40523645,-.16540518,-.05233968,-.16669181,-.17752445,-.094954208,4,4
BUCKINGHAMSHIRE,10.21673,WESTBURY,466315.31,240190.8,1.443785,-.2766282,,,,,,4,4
