name,counterParty,lat,long,L,s,d,total,multi,split,land,tithe,mill,fee,alms,infra,transfer,court,annuity,education,unknown,sum,selected,diocese,town,order,typeHouse,members,year,latitude,longitude,mother hou,nickAdd,NAnetInc,lnInc,survival,bigOrder,smallOrder,bigHouse,smallHouse,rebel,distLond,ladyHouse,ladyInc,county,region,founded,originalFoundation,ID,synProx,incomplete,type
Leicester Abbey,Stoughton,52.612914,-1.056229,55,3,6,13242.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Shearsby,52.513337,-1.083414,,10,,120.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Skeffington,52.616126,-0.90698,,38,,456.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Whetstone,52.572478,-1.179568,,48,8,584.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Okethorp,,,,26,8,320.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Stoke Golding,52.569375,-1.41422,,30,,360.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Market Harborough,52.477802,-0.920717,,,12,12.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Shackerstone,52.657641,-1.448522,,6,,72.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Billesdon,52.618219,-0.939424,,42,,504.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Holme near Newton,,,,13,4,160.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Burton Noverey,52.574715,-1.002451,,12,,144.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Theddingworth,52.465129,-1.023316,,44,2,530.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Othorp,,,,,8,8.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Thornton,52.664121,-1.312408,,20,4,244.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Stanton under Bardon,52.690181,-1.31052,,16,,192.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Blaby,52.569688,-1.166341,,30,6.5,366.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Cosby,52.549208,-1.19475,,27,3,327.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Littlethorp,52.568082,-1.205664,,20,6.5,246.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Sutton,52.540345,-1.233044,,39,6,474.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Littlethorp,52.568082,-1.205664,,3,8,44.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Desford,52.625356,-1.293811,,8,,96.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Enderby,52.589757,-1.208768,,10,6,126.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Fleckney,52.534607,-1.04464,,30,,360.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Foxton,52.502504,-0.968729,,,18,18.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Kilby,52.552,-1.084084,,30,,360.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Houghton on the Hill,52.622366,-1.002846,,5,8,68.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Knighton,52.607635,-1.11022,,5,10,70.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Laughton,52.4971,-1.028252,,,,317.8333333333333,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Lilbourne,52.386336,-1.172747,,,,317.8333333333333,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Thorpe Lubenham,52.471031,-0.970252,,,,317.8333333333333,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Noseley,52.580201,-0.910825,,14,,168.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Leire,52.504479,-1.227979,,9,5,113.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Mowsley,52.495979,-1.048424,,111,8,1340.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Oadby,52.596909,-1.078719,,39,4,472.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Keyham,52.652101,-1.011039,,16,,192.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Bitteswell,52.467516,-1.212433,,111,3.5,1335.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Frisby,52.607564,-0.954449,,2,2,26.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Kirkby Mallory,52.601283,-1.328158,15,5,8,3668.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Ilston,52.586917,-0.957893,,10,,120.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Measham,52.705544,-1.507119,6,15,,1620.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Worthyngton,52.78236,-1.399504,,30,,360.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Laundershey,,,4,,,960.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Horsepool Grange,52.686141,-1.308038,,103,4,1240.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Humberstone,52.647233,-1.076184,,62,,744.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,"""Sc'c'iu'"" of the King?",,,6,,,1440.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Hose,52.857937,-0.906544,,6,8,80.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Scraptoft,52.644209,-1.046104,,33,4,400.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Anstey,52.672335,-1.189531,,12,,144.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Thurmaston,52.684234,-1.094635,,15,,180.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Glenfield,52.650562,-1.20472,,,6,6.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Hungarton,52.659042,-0.981313,,,12,12.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Whatton,52.94952,-0.892642,,,12,12.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Shepished,,,,,12,12.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Lockington,52.847486,-1.308031,,14,,168.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Stoughton,52.612914,-1.056229,,11,,132.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Burton Noverey,52.574715,-1.002451,,,4,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Theddingworth,52.465129,-1.023316,,,20,20.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Cosby,52.549208,-1.19475,,,12,12.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Bitteswell,52.467516,-1.212433,,,6,6.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,court
Leicester Abbey,Wibtoft,52.48508,-1.296903,,110,,1320.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Bulkington,52.476089,-1.423674,,17,8.5,212.5,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Bramcote,52.491195,-1.407109,6,14,8,1616.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
Leicester Abbey,Barnacle,52.459409,-1.431057,,18,2,218.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Leicester,Augustinian,Canons Regular,Canons,1538,52.648989,-1.136583,,,951.0,6.857514063,2,1,0,1,0,0,1.527940955,0,0.0,LEICESTERSHIRE,4,1143.0,,582,0,0,land
