,city,year,population,latitude,longitude
5594,Wigan,1600.0,2.0,53.5448,-2.6318
5595,Wigan,1650.0,2.0,53.5448,-2.6318
5596,Wigan,1700.0,2.0,53.5448,-2.6318
5597,Wigan,1750.0,4.0,53.5448,-2.6318
5598,Wigan,1800.0,11.0,53.5448,-2.6318
5599,Wigan,1850.0,32.0,53.5448,-2.6318
5600,Wigan,1900.0,82.0,53.5448,-2.6318
5601,Wigan,1950.0,85.0,53.5448,-2.6318
5602,Wigan,2000.0,81.0,53.5448,-2.6318
5626,Winchester,700.0,2.0,51.0632,-1.308
5627,Winchester,800.0,2.0,51.0632,-1.308
5628,Winchester,900.0,2.0,51.0632,-1.308
5629,Winchester,1000.0,3.0,51.0632,-1.308
5630,Winchester,1100.0,4.0,51.0632,-1.308
5631,Winchester,1200.0,5.0,51.0632,-1.308
5632,Winchester,1300.0,6.0,51.0632,-1.308
5633,Winchester,1400.0,3.0,51.0632,-1.308
5634,Winchester,1500.0,3.0,51.0632,-1.308
5635,Winchester,1550.0,3.0,51.0632,-1.308
5636,Winchester,1600.0,3.0,51.0632,-1.308
5637,Winchester,1650.0,3.0,51.0632,-1.308
5638,Winchester,1700.0,3.0,51.0632,-1.308
5639,Winchester,1750.0,4.0,51.0632,-1.308
5640,Winchester,1800.0,6.0,51.0632,-1.308
5641,Winchester,1850.0,14.0,51.0632,-1.308
5642,Winchester,1900.0,21.0,51.0632,-1.308
5643,Winchester,1950.0,30.0,51.0632,-1.308
5644,Winchester,2000.0,45.0,51.0632,-1.308
5674,Wolverhampton,700.0,0.0,52.5833,-2.1333
5675,Wolverhampton,800.0,0.0,52.5833,-2.1333
5676,Wolverhampton,900.0,0.0,52.5833,-2.1333
5677,Wolverhampton,1000.0,0.0,52.5833,-2.1333
5678,Wolverhampton,1100.0,0.0,52.5833,-2.1333
5679,Wolverhampton,1200.0,1.0,52.5833,-2.1333
5680,Wolverhampton,1300.0,1.0,52.5833,-2.1333
5681,Wolverhampton,1400.0,1.0,52.5833,-2.1333
5682,Wolverhampton,1500.0,1.0,52.5833,-2.1333
5683,Wolverhampton,1550.0,2.0,52.5833,-2.1333
5684,Wolverhampton,1600.0,3.0,52.5833,-2.1333
5685,Wolverhampton,1650.0,4.0,52.5833,-2.1333
5686,Wolverhampton,1700.0,6.0,52.5833,-2.1333
5687,Wolverhampton,1750.0,7.0,52.5833,-2.1333
5688,Wolverhampton,1800.0,13.0,52.5833,-2.1333
5689,Wolverhampton,1850.0,50.0,52.5833,-2.1333
5690,Wolverhampton,1900.0,94.0,52.5833,-2.1333
5691,Wolverhampton,1950.0,163.0,52.5833,-2.1333
5692,Wolverhampton,2000.0,239.0,52.5833,-2.1333
5709,Woolwich,700.0,0.0,51.488,0.063
5710,Woolwich,800.0,0.0,51.488,0.063
5711,Woolwich,900.0,0.0,51.488,0.063
5712,Woolwich,1000.0,0.0,51.488,0.063
5713,Woolwich,1100.0,0.0,51.488,0.063
5714,Woolwich,1200.0,0.0,51.488,0.063
5715,Woolwich,1300.0,0.0,51.488,0.063
5716,Woolwich,1400.0,0.0,51.488,0.063
5717,Woolwich,1500.0,1.0,51.488,0.063
5718,Woolwich,1550.0,1.0,51.488,0.063
5719,Woolwich,1600.0,2.0,51.488,0.063
5720,Woolwich,1650.0,2.0,51.488,0.063
5721,Woolwich,1700.0,2.0,51.488,0.063
5722,Woolwich,1750.0,7.0,51.488,0.063
5723,Woolwich,1800.0,24.0,51.488,0.063
5724,Woolwich,1850.0,52.0,51.488,0.063
5725,Woolwich,1900.0,117.0,51.488,0.063
5726,Woolwich,1950.0,149.0,51.488,0.063
5727,Woolwich,2000.0,191.0,51.488,0.063
5732,Worcester,700.0,1.0,52.192,-2.22
5733,Worcester,800.0,2.0,52.192,-2.22
5734,Worcester,900.0,2.0,52.192,-2.22
5735,Worcester,1000.0,2.0,52.192,-2.22
5736,Worcester,1100.0,3.0,52.192,-2.22
5737,Worcester,1200.0,3.0,52.192,-2.22
5738,Worcester,1300.0,2.0,52.192,-2.22
5739,Worcester,1400.0,3.0,52.192,-2.22
5740,Worcester,1500.0,4.0,52.192,-2.22
5741,Worcester,1550.0,5.0,52.192,-2.22
5742,Worcester,1600.0,6.0,52.192,-2.22
5743,Worcester,1650.0,7.0,52.192,-2.22
5744,Worcester,1700.0,9.0,52.192,-2.22
5745,Worcester,1750.0,10.0,52.192,-2.22
5746,Worcester,1800.0,11.0,52.192,-2.22
5747,Worcester,1850.0,31.0,52.192,-2.22
5748,Worcester,1900.0,47.0,52.192,-2.22
5749,Worcester,1950.0,66.0,52.192,-2.22
5750,Worcester,2000.0,94.0,52.192,-2.22
5753,Workington,700.0,1.0,54.6365,-3.5549
5754,Workington,800.0,1.0,54.6365,-3.5549
5755,Workington,900.0,1.0,54.6365,-3.5549
5756,Workington,1000.0,1.0,54.6365,-3.5549
5757,Workington,1100.0,1.0,54.6365,-3.5549
5758,Workington,1200.0,1.0,54.6365,-3.5549
5759,Workington,1300.0,1.0,54.6365,-3.5549
5760,Workington,1400.0,1.0,54.6365,-3.5549
5761,Workington,1500.0,1.0,54.6365,-3.5549
5762,Workington,1550.0,1.0,54.6365,-3.5549
5763,Workington,1600.0,1.0,54.6365,-3.5549
5764,Workington,1650.0,1.0,54.6365,-3.5549
5765,Workington,1700.0,1.0,54.6365,-3.5549
5766,Workington,1750.0,2.0,54.6365,-3.5549
5767,Workington,1800.0,6.0,54.6365,-3.5549
5768,Workington,1850.0,6.0,54.6365,-3.5549
5769,Workington,1900.0,26.0,54.6365,-3.5549
5770,Workington,1950.0,25.0,54.6365,-3.5549
5771,Workington,2000.0,24.0,54.6365,-3.5549
5803,York,700.0,2.0,53.9583,-1.0803
5804,York,800.0,3.0,53.9583,-1.0803
5805,York,900.0,4.0,53.9583,-1.0803
5806,York,1000.0,6.0,53.9583,-1.0803
5807,York,1100.0,8.0,53.9583,-1.0803
5808,York,1200.0,11.0,53.9583,-1.0803
5809,York,1300.0,8.0,53.9583,-1.0803
5810,York,1400.0,12.0,53.9583,-1.0803
5811,York,1500.0,7.0,53.9583,-1.0803
5812,York,1550.0,9.0,53.9583,-1.0803
5813,York,1600.0,12.0,53.9583,-1.0803
5814,York,1650.0,12.0,53.9583,-1.0803
5815,York,1700.0,12.0,53.9583,-1.0803
5816,York,1750.0,11.0,53.9583,-1.0803
5817,York,1800.0,17.0,53.9583,-1.0803
5818,York,1850.0,41.0,53.9583,-1.0803
5819,York,1900.0,91.0,53.9583,-1.0803
5820,York,1950.0,105.0,53.9583,-1.0803
5821,York,2000.0,181.0,53.9583,-1.0803
