Grid-cell,Longitude,Latitude,pdsi_1535,pdsi_1536,pdsi_1535x1536,pdsi_avg_1yr,pdsi_ext_1yr,pdsi_avg_2yr,pdsi_ext_2yr,pdsi_avg_3yr,pdsi_ext_3yr,pdsi_avg_5yr,pdsi_ext_5yr,pdsi_avg_10yr,pdsi_ext_10yr,bng_x,bng_y
1590,16.75,45.25,1.337,-2.62,-3.50294,2.62,2.62,0.6415000000000001,1.9785,0.0816666666666667,1.665,0.33100000000000007,1.2810000000000001,0.03290000000000002,1.3941,1870580.9384633838,-342701.870813117
1591,17.25,45.25,-3.133,-5.107,16.000231,5.107,5.107,4.12,4.12,3.8089999999999997,3.8089999999999997,3.9204,3.9204,2.1974,2.3554,1909735.2903927038,-333125.37064168777
1592,17.75,45.25,1.597,-3.43,-5.47771,3.43,3.43,0.9165000000000001,2.5135,0.4536666666666667,1.8330000000000002,0.28159999999999996,1.8912,-0.3756999999999999,1.6225,1948881.850319433,-323278.4236540202
1593,18.25,45.25,-0.019,-1.643,0.031216999999999998,1.643,1.643,0.831,0.831,0.47433333333333333,0.6336666666666667,0.3092,1.3316,-0.5235000000000001,1.3439,1988020.0184262174,-313159.59743824374
1594,18.75,45.25,-2.669,-5.319,14.196411,5.319,5.319,3.9939999999999998,3.9939999999999998,3.704333333333333,3.704333333333333,3.118,3.118,1.2226,2.0914,2027149.162116132,-302767.42384224606
1595,19.25,45.25,0.611,-2.576,-1.573936,2.576,2.576,0.9825,1.5935000000000001,0.805,1.2123333333333333,0.5478,1.3661999999999999,-0.6324,1.5894,2066268.6149055862,-292100.3991371955
1596,19.75,45.25,1.829,-2.441,-4.464588999999999,2.441,2.441,0.30599999999999994,2.135,0.17333333333333326,1.454,0.03799999999999999,1.172,-0.8240000000000002,1.4289999999999998,2105377.6752970414,-281156.98419704806
1597,20.25,45.25,1.67,-1.721,-2.87407,1.721,1.721,0.025500000000000078,1.6955,-0.36666666666666653,1.514,-0.49960000000000004,1.4512,-1.3388,1.8145999999999998,2144475.605631195,-269935.60469503887
1598,20.75,45.25,-1.688,-2.054,3.4671519999999996,2.054,2.054,1.871,1.871,0.7916666666666666,1.703,0.766,1.8980000000000001,0.07999999999999996,1.4894000000000003,2183561.630918273,-258434.65131821757
1599,21.25,45.25,-0.175,-3.353,0.586775,3.353,3.353,1.764,1.764,0.767,1.5850000000000002,0.5394,1.1538,0.25739999999999996,0.9426,2222634.937648097,-246652.4800011442
1600,21.75,45.25,-0.333,-3.378,1.1248740000000002,3.378,3.378,1.8555000000000001,1.8555000000000001,0.7546666666666667,1.7193333333333334,0.23820000000000005,1.4978,0.014900000000000002,1.2673,2261694.6725786244,-234587.41217989314
1601,22.25,45.25,-2.541,-4.366,11.094005999999998,4.366,4.366,3.4535,3.4535,1.6866666666666665,2.9179999999999997,0.7583999999999999,2.0044,0.6289,1.2673,2300739.941502679,-222237.73506753036
1602,22.75,45.25,-1.532,-4.191,6.420612,4.191,4.191,2.8615,2.8615,1.2793333333333334,2.536,0.6172,1.672,0.5639000000000001,1.2281,2339769.8079926064,-209601.7019523307
1603,23.25,45.25,-4.22,-3.19,13.461799999999998,3.19,3.19,3.705,3.705,1.721,3.219,0.8754,2.2805999999999997,0.9633,1.7301000000000002,2378783.2921226425,-196677.5325199925
1604,23.75,45.25,-4.683,-0.658,3.081414,0.658,0.658,2.6705,2.6705,0.484,3.076666666666666,0.07900000000000003,2.2282,0.12110000000000007,1.4701,2417779.3691687817,-183463.413201201
1605,24.25,45.25,-1.142,-2.484,2.836728,2.484,2.484,1.813,1.813,0.39666666666666667,2.0206666666666666,0.021399999999999954,1.4469999999999998,-0.0927,1.3921,2456756.9682859997,-169957.49754587904
1606,24.75,45.25,-3.075,-3.712,11.4144,3.712,3.712,3.3935000000000004,3.3935000000000004,1.2636666666666667,3.2609999999999997,0.6948000000000001,2.2176,0.38780000000000003,1.6947999999999996,2495714.971162683,-156157.9066256019
1607,25.25,45.25,-1.129,-3.563,4.022627,3.563,3.563,2.346,2.346,1.2046666666666666,1.9233333333333331,0.9526,1.3838000000000001,0.804,1.0692,2534652.2106522033,-142062.72946559108
1608,25.75,45.25,-0.911,-3.092,2.816812,3.092,3.092,2.0015,2.0015,0.7746666666666666,1.8940000000000001,0.6306,1.3022,0.6157999999999999,0.9516,2573567.46938157,-127670.02350785579
1609,26.25,45.25,1.002,-2.397,-2.4017939999999998,2.397,2.397,0.6974999999999999,1.6995,0.3613333333333333,1.2366666666666666,0.5294,1.0546,0.5376999999999998,0.9843,2612459.4783371678,-112977.8151070326
1610,26.75,45.25,0.553,-3.034,-1.677802,3.034,3.034,1.2405,1.7934999999999999,0.7563333333333332,1.2663333333333333,0.7859999999999999,1.092,0.6641,0.8676999999999999,2651326.9154276317,-97984.10006055034
1611,27.25,45.25,-1.745,-2.949,5.146005,2.949,2.949,2.347,2.347,0.722,2.4073333333333333,0.07580000000000009,1.8018,0.06239999999999997,1.2812,2690168.4040239584,-82686.84417479477
1612,27.75,45.25,-0.544,-4.039,2.197216,4.039,4.039,2.2915,2.2915,1.2009999999999998,1.8543333333333332,0.7287999999999999,1.3523999999999998,0.6015,1.0507,2728982.5114769936,-67083.98386900732
1613,28.25,45.25,0.963,-1.447,-1.393461,1.447,1.447,0.24200000000000005,1.205,-0.753,1.717666666666667,-0.39019999999999994,1.6794,-0.6890999999999999,1.3401,2767767.747612534,-51173.426818680455
1614,28.75,45.25,3.988,-1.102,-4.394776,1.102,1.102,-1.443,2.545,-1.5179999999999998,2.252666666666667,-2.0434,2.4842000000000004,-1.0238999999999998,1.8743000000000003,2806522.563204303,-34953.052640296766
1615,29.25,45.25,0.233,-1.349,-0.314317,1.349,1.349,0.5579999999999999,0.791,-0.2473333333333334,1.1466666666666667,0.02519999999999998,0.8720000000000001,0.4086,0.8402,2845245.348425149,-18420.713619280607
1616,29.75,45.25,5.458,-2.524,-13.775992,2.524,2.524,-1.467,3.991,-0.9706666666666667,2.6680000000000006,-1.1056,2.3012,-1.0805,2.2719,2883934.4312768793,-1574.235483090015
1617,34.25,45.25,4.864,1.118,5.437952,-1.118,1.118,-2.991,2.991,-2.4673333333333334,2.4673333333333334,-1.9624,2.0204,-1.7287,2.0182999999999995,3230310.834709201,164551.085451047
1618,34.75,45.25,4.641,0.36,1.67076,-0.36,0.36,-2.5005,2.5005,-2.0203333333333338,2.0203333333333338,-1.6764,1.7235999999999998,-1.6263,1.9569000000000003,3268556.0939079747,184663.72908900667
1619,35.25,45.25,4.156,0.856,3.557536,-0.856,0.856,-2.506,2.506,-2.0406666666666666,2.0406666666666666,-1.6148,1.6516000000000002,-1.6646,1.8536000000000001,3306744.6869245744,205115.9091685816
1620,35.75,45.25,3.049,-2.001,-6.101049,2.001,2.001,-0.524,2.525,-0.24333333333333332,1.7893333333333334,-0.21479999999999996,1.4791999999999998,-0.16769999999999996,1.3200999999999998,3344874.0663952287,225910.0390715495
1621,36.25,45.25,3.095,0.43,1.33085,-0.43,0.43,-1.7625000000000002,1.7625000000000002,-1.4763333333333335,1.4763333333333335,-1.3974,1.3974,-1.1136,1.4348,3382941.6007770086,247048.54361238325
1622,36.75,45.25,3.235,0.938,3.0344299999999995,-0.938,0.938,-2.0865,2.0865,-1.756,1.756,-1.5109999999999997,1.5109999999999997,-1.1194000000000002,1.4840000000000002,3420944.5725736693,268533.8574041379
1623,37.75,45.25,4.278,2.099,8.979522,-2.099,2.099,-3.1885,3.1885,-2.6590000000000003,2.6590000000000003,-2.0951999999999997,2.0951999999999997,-1.6966999999999999,1.9093,3496745.517995217,312554.68982278043
1624,38.25,45.25,2.252,0.139,0.313028,-0.139,0.139,-1.1955,1.1955,-1.0216666666666665,1.0216666666666665,-0.7478,0.8398000000000001,-0.2742,1.0665999999999998,3534537.61086306,335095.1108355236
1625,38.75,45.25,2.605,0.209,0.544445,-0.209,0.209,-1.407,1.407,-1.1023333333333334,1.1023333333333334,-0.9489999999999998,0.9489999999999998,-0.576,1.1754,3572253.376082491,357992.14202457946
1626,39.25,45.25,2.287,-0.153,-0.34991099999999997,0.153,0.153,-1.067,1.22,-0.9329999999999999,1.035,-0.906,0.9671999999999998,-0.45360000000000006,1.2306,3609889.6397505146,381248.2396188139
1627,39.75,45.25,2.44,-0.04,-0.0976,0.04,0.04,-1.2,1.24,-1.0576666666666668,1.0843333333333334,-1.0004,1.0164,-0.5285,1.2696999999999998,3647443.1313848523,404865.85808675707
1628,40.25,45.25,1.6,-0.312,-0.49920000000000003,0.312,0.312,-0.644,0.9560000000000001,-0.6833333333333335,0.8913333333333333,-0.5928000000000001,0.7176,-0.06980000000000001,0.9862,3684910.482181416,428847.44789452
1629,40.75,45.25,4.75,-0.777,-3.69075,0.777,0.777,-1.9865,2.7635,-1.452,1.97,-1.5616,1.8724,-1.3761,2.0473,3722288.223288253,453195.45316700824
1630,41.25,45.25,,,,,,,,,,,,,,3759572.7840995546,477912.3092500955
1631,41.75,45.25,,,,,,,,,,,,,,3796760.490573529,503000.4401714462
1632,42.25,45.25,,,,,,,,,,,,,,3833847.563578131,528462.2559977575
1633,42.75,45.25,2.538,2.462,6.248556,-2.462,2.462,-2.5,2.5,-2.0126666666666666,2.0126666666666666,-1.1754000000000002,1.4977999999999998,-0.5761000000000001,1.3135,3870830.1172688846,554300.1500862824
1634,43.25,45.25,,,,,,,,,,,,,,3907704.1575032794,580516.4962285777
1635,43.75,45.25,2.654,-1.415,-3.75541,1.415,1.415,-0.6194999999999999,2.0345,-0.4073333333333333,1.362,-0.497,1.0698,-0.21049999999999996,1.1681000000000001,3944465.5802963977,607113.6456845304
1636,44.25,45.25,5.267,0.292,1.537964,-0.292,0.292,-2.7795,2.7795,-2.2159999999999997,2.2159999999999997,-2.016,2.016,-1.8804000000000003,2.2566,3981110.1703227246,634093.924104851
1637,44.75,45.25,,,,,,,,,,,,,,4017633.599469286,661459.6283403613
1638,0.25,45.75,-3.035,-4.935,14.977725,4.935,4.935,3.985,3.985,4.549666666666667,4.549666666666667,4.3012,4.3012,2.1893999999999996,3.2504,574987.9747090238,-458692.26484246465
1639,0.75,45.75,-2.592,-4.486,11.627711999999999,4.486,4.486,3.5389999999999997,3.5389999999999997,4.291,4.291,4.3332,4.3332,2.2207,3.2815,613873.5078189912,-457476.13114857103
1640,1.25,45.75,-2.34,-4.682,10.95588,4.682,4.682,3.511,3.511,4.187,4.187,4.445,4.445,2.1778,3.2052,652758.6208693881,-456016.3765286253
1641,1.75,45.75,-2.599,-5.415,14.073585000000001,5.415,5.415,4.007,4.007,4.809333333333334,4.809333333333334,4.8835999999999995,4.8835999999999995,2.2882999999999996,3.4207,691643.2284175828,-454312.785967716
1642,2.25,45.75,-3.724,-3.605,13.42502,3.605,3.605,3.6645000000000003,3.6645000000000003,4.2540000000000004,4.2540000000000004,3.9942,3.9942,2.1853,3.1725,730527.2404755834,-452365.10861249256
1643,2.75,45.75,-2.931,-2.939,8.614209,2.939,2.939,2.935,2.935,3.546,3.546,3.3408,3.3408,1.8736000000000002,2.7920000000000003,769410.5618020773,-450173.0577704125
1644,3.25,45.75,-2.169,-1.99,4.31631,1.99,1.99,2.0795,2.0795,2.982666666666667,2.982666666666667,2.6206,2.6206,1.4683,2.4200999999999997,808293.0911907512,-447736.31090923183
1645,3.75,45.75,-3.16,-2.893,9.14188,2.893,2.893,3.0265,3.0265,3.819333333333334,3.819333333333334,3.5916000000000006,3.5916000000000006,2.0347999999999997,2.9135999999999997,847174.7207543978,-445054.5096568431
1646,4.25,45.75,-3.991,-2.934,11.709594000000001,2.934,2.934,3.4625000000000004,3.4625000000000004,3.978,3.978,3.5774,3.5774,1.9657000000000004,2.7369000000000003,886055.3352043135,-442127.25980164524
1647,4.75,45.75,-3.969,-4.105,16.292745,4.105,4.105,4.037,4.037,4.565,4.565,4.292,4.292,2.2506000000000004,3.1756,924934.8111244915,-438954.1312935826
1648,5.25,45.75,-2.701,-4.31,11.641309999999999,4.31,4.31,3.5054999999999996,3.5054999999999996,4.38,4.38,4.1693999999999996,4.1693999999999996,2.3073,3.0549,963813.0162401134,-435534.65824607364
1649,5.75,45.75,-0.856,-4.736,4.054016,4.736,4.736,2.796,2.796,3.539333333333333,3.539333333333333,3.8006,3.8006,2.118,2.8392,1002689.808679846,-431868.33893900795
1650,6.25,45.75,-2.219,-5.726,12.705993999999999,5.726,5.726,3.9725,3.9725,4.504666666666666,4.504666666666666,4.6078,4.6078,2.5589000000000004,3.2825,1041565.0362314503,-427954.63582305785
1651,6.75,45.75,-1.776,-4.401,7.816176,4.401,4.401,3.0885,3.0885,3.5863333333333336,3.5863333333333336,3.8662,3.8662,1.7596,2.5094000000000003,1080438.5355902023,-423792.9755255435
1652,7.25,45.75,-3.485,-2.373,8.269905,2.373,2.373,2.9290000000000003,2.9290000000000003,2.9623333333333335,2.9623333333333335,2.9778,2.9778,1.6088999999999998,1.9125,1119310.13159964,-419382.7488581052
1653,7.75,45.75,-2.161,-3.968,8.574848,3.968,3.968,3.0645,3.0645,3.3513333333333333,3.3513333333333333,3.6486000000000005,3.6486000000000005,1.5733,2.7143,1158179.6364841359,-414723.3108264838
1654,8.25,45.75,-3.528,-5.567,19.640376,5.567,5.567,4.5475,4.5475,4.532333333333333,4.532333333333333,4.5854,4.5854,2.1888,3.061,1197046.849072813,-409813.98064270616
1655,8.75,45.75,-3.121,-5.024,15.679904,5.024,5.024,4.0725,4.0725,4.150333333333333,4.150333333333333,4.137,4.137,1.8679999999999999,3.061,1235911.5540142988,-404654.04173999815
1656,9.25,45.75,-4.405,-5.736,25.26708,5.736,5.736,5.0705,5.0705,4.5760000000000005,4.5760000000000005,3.9585999999999997,3.9585999999999997,1.7193999999999998,2.4392,1274773.5209818457,-399242.74179077917
1657,9.75,45.75,-1.526,-6.046,9.226196,6.046,6.046,3.786,3.786,4.218,4.218,4.2476,4.2476,2.7666,3.0778,1313632.503868314,-393579.29272809986
1658,10.25,45.75,-1.975,-1.164,2.2989,1.164,1.164,1.5695000000000001,1.5695000000000001,1.5696666666666665,1.5696666666666665,0.9816,1.286,1.0969,1.3329,1352488.2399705444,-387662.87077092344
1659,10.75,45.75,-2.304,-3.058,7.0456319999999995,3.058,3.058,2.681,2.681,3.151666666666667,3.151666666666667,3.221,3.221,2.2895999999999996,2.43,1391340.4491626257,-381492.61645366065
1660,11.25,45.75,-2.109,-1.421,2.996889,1.421,1.421,1.7650000000000001,1.7650000000000001,1.6906666666666668,1.6906666666666668,1.418,1.418,0.4189000000000001,1.6959,1430188.8330575852,-375067.63466038764
1661,11.75,45.75,-3.195,-4.516,14.428619999999999,4.516,4.516,3.8555,3.8555,3.5803333333333334,3.5803333333333334,2.7818,2.7818,2.0335,2.0335,1469033.0741570226,-368386.99466422724
1662,12.25,45.75,-1.131,-4.595,5.1969449999999995,4.595,4.595,2.863,2.863,2.89,2.89,2.0423999999999998,2.4516,0.8198000000000001,1.6341999999999999,1507872.8349882052,-361449.7301723703
1663,12.75,45.75,-0.355,-3.486,1.23753,3.486,3.486,1.9205,1.9205,1.8230000000000002,1.8230000000000002,1.4216000000000002,1.6704,0.22460000000000005,1.4034,1546707.757228164,-354254.8393772525
1664,14.25,45.75,1.878,-4.415,-8.291369999999999,4.415,4.415,1.2685,3.1465,0.8343333333333334,2.109,0.725,1.8014,0.2253,1.3922999999999999,1663179.577642686,-331113.85964202683
1665,14.75,45.75,-1.229,-3.494,4.294126,3.494,3.494,2.3615000000000004,2.3615000000000004,2.0313333333333334,2.0313333333333334,1.6960000000000002,1.6960000000000002,1.1469,1.4523,1701991.113859591,-322877.7374452201
1666,15.25,45.75,-2.124,-3.906,8.296344000000001,3.906,3.906,3.015,3.015,2.7473333333333336,2.7473333333333336,2.2848,2.2848,1.4203000000000001,1.8673000000000002,1740795.675491782,-314378.4494782843
1667,15.75,45.75,-0.936,-4.671,4.372056000000001,4.671,4.671,2.8035,2.8035,1.9993333333333334,1.9993333333333334,1.6502000000000003,1.7898,0.539,1.4314,1779592.7599347092,-305614.782335974
1668,16.25,45.75,-1.12,-3.449,3.86288,3.449,3.449,2.2845,2.2845,2.0340000000000003,2.0340000000000003,2.5276,2.5276,0.9271999999999998,1.668,1818381.837199765,-296585.48767770495
1669,16.75,45.75,-2.43,-5.145,12.50235,5.145,5.145,3.7874999999999996,3.7874999999999996,3.359666666666667,3.359666666666667,2.9196,2.9196,1.58,1.9734000000000003,1857162.3489180962,-287289.2823497815
1670,17.25,45.75,-0.55,-2.705,1.4877500000000001,2.705,2.705,1.6275,1.6275,0.5563333333333333,1.6136666666666668,0.4474,1.3298,-0.2617999999999999,1.366,1895933.7073274679,-277724.8485196699
1671,17.75,45.75,-1.109,-4.448,4.932832,4.448,4.448,2.7785,2.7785,2.2603333333333335,2.2603333333333335,2.1234,2.1234,0.6917,1.5255,1934695.2942417855,-267890.83382313757
1672,18.25,45.75,-0.382,-4.258,1.6265560000000001,4.258,4.258,2.32,2.32,2.1910000000000003,2.1910000000000003,1.8265999999999998,2.3326000000000002,0.37570000000000003,1.9266999999999999,1973446.460002886,-257785.851525105
1673,18.75,45.75,0.057,-3.973,-0.226461,3.973,3.973,1.958,2.015,1.742,1.78,1.3010000000000002,2.0942,0.1243,1.7487000000000001,2012186.5224142498,-247408.48069510201
1674,19.25,45.75,-2.419,-4.971,12.024849,4.971,4.971,3.6950000000000003,3.6950000000000003,3.236666666666667,3.236666666666667,2.4981999999999998,2.8758000000000004,0.9034000000000001,1.9102000000000001,2050914.7656562752,-236757.2663982227
1675,19.75,45.75,-0.032,-3.233,0.103456,3.233,3.233,1.6325,1.6325,1.5830000000000002,1.5830000000000002,1.2704,1.8236,-0.028899999999999926,1.7729,2089630.4391827793,-225830.71990255793
1676,20.25,45.75,-0.293,-2.446,0.716678,2.446,2.446,1.3695000000000002,1.3695000000000002,0.8533333333333334,0.9726666666666667,0.6308,0.9752000000000001,-0.5904000000000001,1.3934,2128332.7565984214,-214627.31890408945
1677,20.75,45.75,-0.91,-3.86,3.5126,3.86,3.86,2.385,2.385,1.617,1.617,1.2388,1.4156,0.1291,1.1981,2167020.8945167526,-203145.50777007127
1678,21.25,45.75,-0.735,-1.57,1.15395,1.57,1.57,1.1525,1.1525,0.131,1.4056666666666666,0.11580000000000001,1.2910000000000001,-0.5931,1.3862999999999999,2205693.991398615,-191383.6978019841
1679,21.75,45.75,-3.097,-3.165,9.802005,3.165,3.165,3.1310000000000002,3.1310000000000002,1.757,2.417666666666667,1.0091999999999999,2.5195999999999996,0.5645,1.6041,2244351.146370652,-179340.26751916
1680,22.25,45.75,-1.046,-3.641,3.8084860000000003,3.641,3.641,2.3435,2.3435,1.5746666666666667,1.5746666666666667,0.9782,1.4638,0.3615,0.8991,2282991.4180237055,-167013.56296423613
1681,22.75,45.75,-2.917,-2.325,6.782025,2.325,2.325,2.621,2.621,1.236,2.2586666666666666,0.5512,2.5683999999999996,0.18489999999999998,1.7459,2321613.823190892,-154401.8980316469
1682,23.25,45.75,-3.027,-3.376,10.219152,3.376,3.376,3.2015000000000002,3.2015000000000002,1.9083333333333332,2.360333333333333,1.0848,2.1824,0.3224000000000001,1.4918,2360217.3357052254,-141503.55482035677
1683,23.75,45.75,-2.51,-2.81,7.0531,2.81,2.81,2.66,2.66,0.6403333333333333,2.906333333333333,0.1146,2.0722,-0.04710000000000005,1.5785,2398800.8851366215,-128316.78401215974
1684,24.25,45.75,-1.869,-2.364,4.418316,2.364,2.364,2.1165,2.1165,0.3533333333333333,2.4686666666666666,-0.05820000000000007,1.9506000000000001,-0.22310000000000008,1.6291,2437363.355508201,-114839.8052768293
1685,24.75,45.75,-1.857,-2.331,4.328667,2.331,2.331,2.094,2.094,0.4689999999999999,2.323,0.08919999999999999,1.5859999999999999,0.13490000000000005,1.2025,2475903.583991843,-101070.8077055177
1686,25.25,45.75,-2.982,-1.751,5.221482,1.751,1.751,2.3665000000000003,2.3665000000000003,0.36033333333333334,2.795,-0.02679999999999998,1.92,0.03859999999999997,1.4217999999999997,2514420.3595829415,-87007.95027380763
1687,25.75,45.75,-2.688,-2.627,7.061376,2.627,2.627,2.6574999999999998,2.6574999999999998,0.4803333333333333,3.063,0.05580000000000007,2.0702,0.12199999999999993,1.295,2552912.421754417,-72649.36233587848
1688,26.25,45.75,-0.848,-4.107,3.482736,4.107,4.107,2.4775,2.4775,1.2983333333333333,2.0050000000000003,1.0018,1.4258,0.843,1.0972,2591378.4590900275,-57993.144151282104
1689,26.75,45.75,0.688,-3.508,-2.4135039999999996,3.508,3.508,1.4100000000000001,2.098,0.8216666666666667,1.5170000000000001,0.8253999999999999,1.2426,0.6689,0.9654999999999999,2629817.107897114,-43037.36744590664
1690,27.25,45.75,0.753,-3.437,-2.5880609999999997,3.437,3.437,1.3419999999999999,2.0949999999999998,0.8263333333333334,1.4649999999999999,0.827,1.2102,0.6660999999999999,0.9622999999999999,2668226.950798934,-27780.076008702075
1691,27.75,45.75,-0.794,-2.997,2.3796180000000002,2.997,2.997,1.8955,1.8955,0.5473333333333333,1.9799999999999998,-0.012600000000000033,1.529,-0.142,1.4004,2706606.515306822,-12219.286325821318
1692,28.25,45.75,2.144,-1.564,-3.353216,1.564,1.564,-0.29000000000000004,1.854,-1.2116666666666667,2.2543333333333333,-1.4538,2.0794,-1.0235,1.6811,2744954.272372448,3647.011746123142
1693,28.75,45.75,2.992,-2.982,-8.922144000000001,2.982,2.982,-0.004999999999999893,2.987,-0.5506666666666667,2.538666666666667,-0.7225999999999999,1.9154,-0.5307999999999999,1.5353999999999999,2783268.634920528,19820.85426597127
1694,29.25,45.75,-1.188,-1.877,2.229876,1.877,1.877,1.5325,1.5325,-0.07799999999999992,2.1213333333333333,-0.2752,1.5924,-0.40840000000000015,1.4090000000000003,2821547.9563624,36304.30245128379
1695,29.75,45.75,0.887,-2.517,-2.232579,2.517,2.517,0.815,1.702,0.3693333333333333,1.3086666666666666,0.4612,1.3611999999999997,-0.017400000000000037,1.1594000000000002,2859790.529090933,53099.441877169535
1696,33.25,45.75,4.96,0.743,3.68528,-0.743,0.743,-2.8515,2.8515,-2.345666666666667,2.345666666666667,-1.8821999999999999,1.905,-1.556,1.9205999999999999,3126302.6098165438,179572.66149644193
